node_id,node_type,zone_id,x_coord,y_coord
275,intersection,,4.2,-4.2
276,intersection,,0.22,-0.22
277,intersection,,1.22,-0.22
278,intersection,,2.22,-0.22
279,intersection,,3.22,-0.22
280,intersection,,4.22,-0.22
281,intersection,,0.22,-1.22
282,intersection,,1.22,-1.22
283,intersection,,2.22,-1.22
284,intersection,,3.22,-1.22
285,intersection,,4.22,-1.22
286,intersection,,0.22,-2.22
287,intersection,,1.22,-2.22
288,intersection,,2.22,-2.22
289,intersection,,3.22,-2.22
290,intersection,,4.22,-2.22
291,intersection,,0.22,-3.22
292,intersection,,1.22,-3.22
293,intersection,,2.22,-3.22
294,intersection,,3.22,-3.22
295,intersection,,4.22,-3.22
296,intersection,,0.22,-4.22
297,intersection,,1.22,-4.22
298,intersection,,2.22,-4.22
299,intersection,,3.22,-4.22
300,intersection,,4.22,-4.22
301,intersection,,0.24,-0.24
302,intersection,,1.24,-0.24
303,intersection,,2.24,-0.24
304,intersection,,3.24,-0.24
305,intersection,,4.24,-0.24
306,intersection,,0.24,-1.24
307,intersection,,1.24,-1.24
308,intersection,,2.24,-1.24
309,intersection,,3.24,-1.24
310,intersection,,4.24,-1.24
311,intersection,,0.24,-2.24
312,intersection,,1.24,-2.24
313,intersection,,2.24,-2.24
314,intersection,,3.24,-2.24
315,intersection,,4.24,-2.24
316,intersection,,0.24,-3.24
317,intersection,,1.24,-3.24
318,intersection,,2.24,-3.24
319,intersection,,3.24,-3.24
320,intersection,,4.24,-3.24
321,intersection,,0.24,-4.24
322,intersection,,1.24,-4.24
323,intersection,,2.24,-4.24
324,intersection,,3.24,-4.24
325,intersection,,4.24,-4.24
326,intersection,,0.26,-0.26
327,intersection,,1.26,-0.26
328,intersection,,2.26,-0.26
329,intersection,,3.26,-0.26
330,intersection,,4.26,-0.26
331,intersection,,0.26,-1.26
332,intersection,,1.26,-1.26
333,intersection,,2.26,-1.26
334,intersection,,3.26,-1.26
335,intersection,,4.26,-1.26
336,intersection,,0.26,-2.26
337,intersection,,1.26,-2.26
338,intersection,,2.26,-2.26
339,intersection,,3.26,-2.26
340,intersection,,4.26,-2.26
341,intersection,,0.26,-3.26
342,intersection,,1.26,-3.26
343,intersection,,2.26,-3.26
344,intersection,,3.26,-3.26
345,intersection,,4.26,-3.26
346,intersection,,0.26,-4.26
347,intersection,,1.26,-4.26
348,intersection,,2.26,-4.26
349,intersection,,3.26,-4.26
350,intersection,,4.26,-4.26
351,intersection,,0.28,-0.28
352,intersection,,1.28,-0.28
353,intersection,,2.2800000000000002,-0.28
354,intersection,,3.2800000000000002,-0.28
355,intersection,,4.28,-0.28
356,intersection,,0.28,-1.28
357,intersection,,1.28,-1.28
358,intersection,,2.2800000000000002,-1.28
359,intersection,,3.2800000000000002,-1.28
360,intersection,,4.28,-1.28
361,intersection,,0.28,-2.2800000000000002
362,intersection,,1.28,-2.2800000000000002
363,intersection,,2.2800000000000002,-2.2800000000000002
364,intersection,,3.2800000000000002,-2.2800000000000002
365,intersection,,4.28,-2.2800000000000002
366,intersection,,0.28,-3.2800000000000002
367,intersection,,1.28,-3.2800000000000002
368,intersection,,2.2800000000000002,-3.2800000000000002
369,intersection,,3.2800000000000002,-3.2800000000000002
370,intersection,,4.28,-3.2800000000000002
371,intersection,,0.28,-4.28
372,intersection,,1.28,-4.28
373,intersection,,2.2800000000000002,-4.28
374,intersection,,3.2800000000000002,-4.28
375,intersection,,4.28,-4.28
376,intersection,,0.3,-0.3
377,intersection,,1.3,-0.3
378,intersection,,2.3,-0.3
379,intersection,,3.3,-0.3
380,intersection,,4.3,-0.3
381,intersection,,0.3,-1.3
382,intersection,,1.3,-1.3
383,intersection,,2.3,-1.3
384,intersection,,3.3,-1.3
385,intersection,,4.3,-1.3
386,intersection,,0.3,-2.3
387,intersection,,1.3,-2.3
388,intersection,,2.3,-2.3
389,intersection,,3.3,-2.3
390,intersection,,4.3,-2.3
391,intersection,,0.3,-3.3
392,intersection,,1.3,-3.3
393,intersection,,2.3,-3.3
394,intersection,,3.3,-3.3
395,intersection,,4.3,-3.3
396,intersection,,0.3,-4.3
397,intersection,,1.3,-4.3
398,intersection,,2.3,-4.3
399,intersection,,3.3,-4.3
400,intersection,,4.3,-4.3
401,intersection,,0.32,-0.32
402,intersection,,1.32,-0.32
403,intersection,,2.32,-0.32
404,intersection,,3.32,-0.32
405,intersection,,4.32,-0.32
406,intersection,,0.32,-1.32
407,intersection,,1.32,-1.32
408,intersection,,2.32,-1.32
409,intersection,,3.32,-1.32
410,intersection,,4.32,-1.32
411,intersection,,0.32,-2.32
412,intersection,,1.32,-2.32
413,intersection,,2.32,-2.32
414,intersection,,3.32,-2.32
415,intersection,,4.32,-2.32
416,intersection,,0.32,-3.32
417,intersection,,1.32,-3.32
418,intersection,,2.32,-3.32
419,intersection,,3.32,-3.32
420,intersection,,4.32,-3.32
421,intersection,,0.32,-4.32
422,intersection,,1.32,-4.32
423,intersection,,2.32,-4.32
424,intersection,,3.32,-4.32
425,intersection,,4.32,-4.32
426,intersection,,0.34,-0.34
427,intersection,,1.34,-0.34
428,intersection,,2.34,-0.34
429,intersection,,3.34,-0.34
430,intersection,,4.34,-0.34
431,intersection,,0.34,-1.34
432,intersection,,1.34,-1.34
433,intersection,,2.34,-1.34
434,intersection,,3.34,-1.34
435,intersection,,4.34,-1.34
436,intersection,,0.34,-2.34
437,intersection,,1.34,-2.34
438,intersection,,2.34,-2.34
439,intersection,,3.34,-2.34
440,intersection,,4.34,-2.34
441,intersection,,0.34,-3.34
442,intersection,,1.34,-3.34
443,intersection,,2.34,-3.34
444,intersection,,3.34,-3.34
445,intersection,,4.34,-3.34
446,intersection,,0.34,-4.34
447,intersection,,1.34,-4.34
448,intersection,,2.34,-4.34
449,intersection,,3.34,-4.34
450,intersection,,4.34,-4.34
451,intersection,,0.36,-0.36
452,intersection,,1.3599999999999999,-0.36
453,intersection,,2.36,-0.36
454,intersection,,3.36,-0.36
455,intersection,,4.36,-0.36
456,intersection,,0.36,-1.3599999999999999
457,intersection,,1.3599999999999999,-1.3599999999999999
458,intersection,,2.36,-1.3599999999999999
459,intersection,,3.36,-1.3599999999999999
460,intersection,,4.36,-1.3599999999999999
461,intersection,,0.36,-2.36
462,intersection,,1.3599999999999999,-2.36
463,intersection,,2.36,-2.36
464,intersection,,3.36,-2.36
465,intersection,,4.36,-2.36
466,intersection,,0.36,-3.36
467,intersection,,1.3599999999999999,-3.36
468,intersection,,2.36,-3.36
469,intersection,,3.36,-3.36
470,intersection,,4.36,-3.36
471,intersection,,0.36,-4.36
472,intersection,,1.3599999999999999,-4.36
473,intersection,,2.36,-4.36
474,intersection,,3.36,-4.36
475,intersection,,4.36,-4.36
476,intersection,,0.38,-0.38
477,intersection,,1.38,-0.38
478,intersection,,2.38,-0.38
479,intersection,,3.38,-0.38
480,intersection,,4.38,-0.38
481,intersection,,0.38,-1.38
482,intersection,,1.38,-1.38
483,intersection,,2.38,-1.38
484,intersection,,3.38,-1.38
485,intersection,,4.38,-1.38
486,intersection,,0.38,-2.38
487,intersection,,1.38,-2.38
488,intersection,,2.38,-2.38
489,intersection,,3.38,-2.38
490,intersection,,4.38,-2.38
491,intersection,,0.38,-3.38
492,intersection,,1.38,-3.38
493,intersection,,2.38,-3.38
494,intersection,,3.38,-3.38
495,intersection,,4.38,-3.38
496,intersection,,0.38,-4.38
497,intersection,,1.38,-4.38
498,intersection,,2.38,-4.38
499,intersection,,3.38,-4.38
500,intersection,,4.38,-4.38
