o_zone_id,d_zone_id,volume,period,agent_type
12,23,700.0,AM,auto
12,24,500.0,AM,auto
13,1,500.0,AM,auto
13,2,300.0,AM,auto
13,3,100.0,AM,auto
13,4,600.0,AM,auto
13,5,200.0,AM,auto
13,6,200.0,AM,auto
13,7,400.0,AM,auto
13,8,600.0,AM,auto
13,9,600.0,AM,auto
13,10,1900.0,AM,auto
13,11,1000.0,AM,auto
13,12,1300.0,AM,auto
13,14,600.0,AM,auto
13,15,700.0,AM,auto
13,16,600.0,AM,auto
13,17,500.0,AM,auto
13,18,100.0,AM,auto
13,19,300.0,AM,auto
13,20,600.0,AM,auto
13,21,600.0,AM,auto
13,22,1300.0,AM,auto
13,23,800.0,AM,auto
13,24,800.0,AM,auto
14,1,300.0,AM,auto
14,2,100.0,AM,auto
14,3,100.0,AM,auto
14,4,500.0,AM,auto
14,5,100.0,AM,auto
14,6,100.0,AM,auto
14,7,200.0,AM,auto
14,8,400.0,AM,auto
14,9,600.0,AM,auto
14,10,2100.0,AM,auto
14,11,1600.0,AM,auto
14,12,700.0,AM,auto
14,13,600.0,AM,auto
14,15,1300.0,AM,auto
14,16,700.0,AM,auto
14,17,700.0,AM,auto
14,18,100.0,AM,auto
14,19,300.0,AM,auto
14,20,500.0,AM,auto
14,21,400.0,AM,auto
14,22,1200.0,AM,auto
14,23,1100.0,AM,auto
14,24,400.0,AM,auto
15,1,500.0,AM,auto
15,2,100.0,AM,auto
15,3,100.0,AM,auto
15,4,500.0,AM,auto
15,5,200.0,AM,auto
15,6,200.0,AM,auto
15,7,500.0,AM,auto
15,8,600.0,AM,auto
15,9,1000.0,AM,auto
15,10,4000.0,AM,auto
15,11,1400.0,AM,auto
15,12,700.0,AM,auto
15,13,700.0,AM,auto
15,14,1300.0,AM,auto
15,16,1200.0,AM,auto
15,17,1500.0,AM,auto
15,18,200.0,AM,auto
15,19,800.0,AM,auto
15,20,1100.0,AM,auto
15,21,800.0,AM,auto
15,22,2600.0,AM,auto
15,23,1000.0,AM,auto
15,24,400.0,AM,auto
16,1,500.0,AM,auto
16,2,400.0,AM,auto
16,3,200.0,AM,auto
16,4,800.0,AM,auto
16,5,500.0,AM,auto
16,6,900.0,AM,auto
16,7,1400.0,AM,auto
16,8,2200.0,AM,auto
16,9,1400.0,AM,auto
16,10,4400.0,AM,auto
16,11,1400.0,AM,auto
16,12,700.0,AM,auto
16,13,600.0,AM,auto
16,14,700.0,AM,auto
16,15,1200.0,AM,auto
16,17,2800.0,AM,auto
16,18,500.0,AM,auto
16,19,1300.0,AM,auto
16,20,1600.0,AM,auto
16,21,600.0,AM,auto
16,22,1200.0,AM,auto
16,23,500.0,AM,auto
16,24,300.0,AM,auto
17,1,400.0,AM,auto
17,2,200.0,AM,auto
17,3,100.0,AM,auto
17,4,500.0,AM,auto
17,5,200.0,AM,auto
17,6,500.0,AM,auto
17,7,1000.0,AM,auto
17,8,1400.0,AM,auto
17,9,900.0,AM,auto
17,10,3900.0,AM,auto
17,11,1000.0,AM,auto
17,12,600.0,AM,auto
17,13,500.0,AM,auto
17,14,700.0,AM,auto
17,15,1500.0,AM,auto
17,16,2800.0,AM,auto
17,18,600.0,AM,auto
17,19,1700.0,AM,auto
17,20,1700.0,AM,auto
17,21,600.0,AM,auto
17,22,1700.0,AM,auto
17,23,600.0,AM,auto
17,24,300.0,AM,auto
18,1,100.0,AM,auto
18,4,100.0,AM,auto
18,6,100.0,AM,auto
18,7,200.0,AM,auto
18,8,300.0,AM,auto
18,9,200.0,AM,auto
18,10,700.0,AM,auto
18,11,200.0,AM,auto
18,12,200.0,AM,auto
18,13,100.0,AM,auto
18,14,100.0,AM,auto
18,15,200.0,AM,auto
18,16,500.0,AM,auto
18,17,600.0,AM,auto
18,19,300.0,AM,auto
18,20,400.0,AM,auto
18,21,100.0,AM,auto
18,22,300.0,AM,auto
18,23,100.0,AM,auto
19,1,300.0,AM,auto
19,2,100.0,AM,auto
19,4,200.0,AM,auto
19,5,100.0,AM,auto
19,6,200.0,AM,auto
19,7,400.0,AM,auto
19,8,700.0,AM,auto
19,9,400.0,AM,auto
19,10,1800.0,AM,auto
19,11,400.0,AM,auto
19,12,300.0,AM,auto
19,13,300.0,AM,auto
19,14,300.0,AM,auto
19,15,800.0,AM,auto
19,16,1300.0,AM,auto
19,17,1700.0,AM,auto
19,18,300.0,AM,auto
19,20,1200.0,AM,auto
19,21,400.0,AM,auto
19,22,1200.0,AM,auto
19,23,300.0,AM,auto
19,24,100.0,AM,auto
20,1,300.0,AM,auto
20,2,100.0,AM,auto
20,4,300.0,AM,auto
20,5,100.0,AM,auto
20,6,300.0,AM,auto
20,7,500.0,AM,auto
20,8,900.0,AM,auto
20,9,600.0,AM,auto
20,10,2500.0,AM,auto
20,11,600.0,AM,auto
20,12,500.0,AM,auto
20,13,600.0,AM,auto
20,14,500.0,AM,auto
20,15,1100.0,AM,auto
20,16,1600.0,AM,auto
20,17,1700.0,AM,auto
20,18,400.0,AM,auto
20,19,1200.0,AM,auto
20,21,1200.0,AM,auto
20,22,2400.0,AM,auto
20,23,700.0,AM,auto
20,24,400.0,AM,auto
21,1,100.0,AM,auto
21,4,200.0,AM,auto
21,5,100.0,AM,auto
21,6,100.0,AM,auto
21,7,200.0,AM,auto
21,8,400.0,AM,auto
21,9,300.0,AM,auto
21,10,1200.0,AM,auto
21,11,400.0,AM,auto
21,12,300.0,AM,auto
21,13,600.0,AM,auto
21,14,400.0,AM,auto
21,15,800.0,AM,auto
21,16,600.0,AM,auto
21,17,600.0,AM,auto
21,18,100.0,AM,auto
21,19,400.0,AM,auto
21,20,1200.0,AM,auto
21,22,1800.0,AM,auto
21,23,700.0,AM,auto
21,24,500.0,AM,auto
22,1,400.0,AM,auto
22,2,100.0,AM,auto
22,3,100.0,AM,auto
22,4,400.0,AM,auto
22,5,200.0,AM,auto
22,6,200.0,AM,auto
22,7,500.0,AM,auto
22,8,500.0,AM,auto
22,9,700.0,AM,auto
22,10,2600.0,AM,auto
22,11,1100.0,AM,auto
22,12,700.0,AM,auto
22,13,1300.0,AM,auto
22,14,1200.0,AM,auto
22,15,2600.0,AM,auto
22,16,1200.0,AM,auto
22,17,1700.0,AM,auto
22,18,300.0,AM,auto
22,19,1200.0,AM,auto
22,20,2400.0,AM,auto
22,21,1800.0,AM,auto
22,23,2100.0,AM,auto
22,24,1100.0,AM,auto
23,1,300.0,AM,auto
23,3,100.0,AM,auto
23,4,500.0,AM,auto
23,5,100.0,AM,auto
23,6,100.0,AM,auto
23,7,200.0,AM,auto
23,8,300.0,AM,auto
23,9,500.0,AM,auto
23,10,1800.0,AM,auto
23,11,1300.0,AM,auto
23,12,700.0,AM,auto
23,13,800.0,AM,auto
23,14,1100.0,AM,auto
23,15,1000.0,AM,auto
23,16,500.0,AM,auto
23,17,600.0,AM,auto
23,18,100.0,AM,auto
23,19,300.0,AM,auto
23,20,700.0,AM,auto
23,21,700.0,AM,auto
23,22,2100.0,AM,auto
23,24,700.0,AM,auto
24,1,100.0,AM,auto
24,4,200.0,AM,auto
24,6,100.0,AM,auto
24,7,100.0,AM,auto
24,8,200.0,AM,auto
24,9,200.0,AM,auto
24,10,800.0,AM,auto
24,11,600.0,AM,auto
24,12,500.0,AM,auto
24,13,700.0,AM,auto
24,14,400.0,AM,auto
24,15,400.0,AM,auto
24,16,300.0,AM,auto
24,17,300.0,AM,auto
24,19,100.0,AM,auto
24,20,400.0,AM,auto
24,21,500.0,AM,auto
24,22,1100.0,AM,auto
24,23,700.0,AM,auto
