o_zone_id,d_zone_id,volume,period,agent_type
3,38,116.9000,AM,auto
4,1,1222.5000,AM,auto
4,2,2106.7000,AM,auto
4,3,938.6000,AM,auto
4,5,665.9000,AM,auto
4,6,988.8000,AM,auto
4,7,769.8000,AM,auto
4,8,1.0000,AM,auto
4,9,91.6000,AM,auto
4,10,108.6000,AM,auto
4,11,1.0000,AM,auto
4,12,47.8000,AM,auto
4,13,61.0000,AM,auto
4,14,1.0000,AM,auto
4,15,651.9000,AM,auto
4,16,27.7000,AM,auto
4,17,166.3000,AM,auto
4,18,297.6000,AM,auto
4,19,155.6000,AM,auto
4,20,601.6000,AM,auto
4,21,191.1000,AM,auto
4,22,132.6000,AM,auto
4,23,37.8000,AM,auto
4,24,62.4000,AM,auto
4,25,881.0000,AM,auto
4,26,53.6000,AM,auto
4,27,36.1000,AM,auto
4,28,107.7000,AM,auto
4,29,179.9000,AM,auto
4,30,301.6000,AM,auto
4,31,508.9000,AM,auto
4,32,119.4000,AM,auto
4,33,94.3000,AM,auto
4,34,167.5000,AM,auto
4,35,98.7000,AM,auto
4,36,74.6000,AM,auto
4,37,21.7000,AM,auto
4,38,199.9000,AM,auto
5,1,243.4000,AM,auto
5,2,419.2000,AM,auto
5,3,145.3000,AM,auto
5,4,311.6000,AM,auto
5,6,195.6000,AM,auto
5,7,158.7000,AM,auto
5,8,1.0000,AM,auto
5,9,19.8000,AM,auto
5,10,21.3000,AM,auto
5,11,1.0000,AM,auto
5,12,6.8000,AM,auto
5,13,13.6000,AM,auto
5,14,1.0000,AM,auto
5,15,71.6000,AM,auto
5,16,4.4000,AM,auto
5,17,31.3000,AM,auto
5,18,46.9000,AM,auto
5,19,31.8000,AM,auto
5,20,166.6000,AM,auto
5,21,48.7000,AM,auto
5,22,24.8000,AM,auto
5,23,15.3000,AM,auto
5,24,7.8000,AM,auto
5,25,184.7000,AM,auto
5,26,7.5000,AM,auto
5,27,5.1000,AM,auto
5,28,22.2000,AM,auto
5,29,41.6000,AM,auto
5,30,57.1000,AM,auto
5,31,109.7000,AM,auto
5,32,24.6000,AM,auto
5,33,22.6000,AM,auto
5,34,45.7000,AM,auto
5,35,21.6000,AM,auto
5,36,11.4000,AM,auto
5,37,7.0000,AM,auto
5,38,38.5000,AM,auto
6,1,637.4000,AM,auto
6,2,1089.9000,AM,auto
6,3,381.8000,AM,auto
6,4,812.1000,AM,auto
6,5,338.2000,AM,auto
6,7,477.9000,AM,auto
6,8,1.0000,AM,auto
6,9,73.6000,AM,auto
6,10,54.3000,AM,auto
6,11,1.0000,AM,auto
6,12,32.4000,AM,auto
6,13,35.7000,AM,auto
6,14,1.0000,AM,auto
6,15,179.1000,AM,auto
6,16,11.8000,AM,auto
6,17,79.1000,AM,auto
6,18,131.4000,AM,auto
6,19,62.2000,AM,auto
6,20,366.0000,AM,auto
6,21,96.8000,AM,auto
6,22,88.2000,AM,auto
6,23,27.3000,AM,auto
6,24,18.5000,AM,auto
6,25,491.4000,AM,auto
6,26,21.1000,AM,auto
6,27,14.2000,AM,auto
6,28,56.2000,AM,auto
6,29,101.6000,AM,auto
6,30,108.6000,AM,auto
6,31,281.4000,AM,auto
6,32,82.6000,AM,auto
6,33,72.6000,AM,auto
6,34,88.6000,AM,auto
6,35,67.7000,AM,auto
6,36,47.3000,AM,auto
6,37,13.9000,AM,auto
6,38,132.7000,AM,auto
7,1,682.3000,AM,auto
7,2,1191.8000,AM,auto
7,3,431.1000,AM,auto
7,4,883.4000,AM,auto
7,5,379.6000,AM,auto
7,6,646.4000,AM,auto
7,8,1.0000,AM,auto
7,9,63.3000,AM,auto
7,10,74.6000,AM,auto
7,11,1.0000,AM,auto
7,12,35.8000,AM,auto
7,13,33.9000,AM,auto
7,14,1.0000,AM,auto
7,15,172.3000,AM,auto
7,16,12.7000,AM,auto
7,17,72.4000,AM,auto
7,18,111.0000,AM,auto
7,19,69.6000,AM,auto
7,20,352.2000,AM,auto
7,21,107.4000,AM,auto
7,22,93.1000,AM,auto
7,23,25.8000,AM,auto
7,24,26.8000,AM,auto
7,25,478.0000,AM,auto
7,26,29.3000,AM,auto
7,27,16.0000,AM,auto
7,28,61.6000,AM,auto
7,29,101.9000,AM,auto
7,30,139.8000,AM,auto
7,31,295.2000,AM,auto
7,32,86.4000,AM,auto
7,33,73.4000,AM,auto
7,34,92.4000,AM,auto
7,35,72.4000,AM,auto
7,36,55.6000,AM,auto
7,37,9.7000,AM,auto
7,38,156.9000,AM,auto
8,1,44.3000,AM,auto
8,2,95.3000,AM,auto
8,3,1.3000,AM,auto
8,4,28.1000,AM,auto
8,5,26.6000,AM,auto
8,6,33.8000,AM,auto
8,7,35.8000,AM,auto
8,9,13.8000,AM,auto
8,10,1.5000,AM,auto
8,11,1.0000,AM,auto
8,12,1.5000,AM,auto
8,13,7.0000,AM,auto
8,14,1.0000,AM,auto
8,15,49.8000,AM,auto
8,16,2.0000,AM,auto
8,17,23.0000,AM,auto
8,18,31.5000,AM,auto
8,19,14.4000,AM,auto
8,20,63.1000,AM,auto
8,21,12.8000,AM,auto
8,22,7.8000,AM,auto
8,23,1.0000,AM,auto
8,24,1.8000,AM,auto
8,25,45.8000,AM,auto
8,26,1.3000,AM,auto
8,27,1.6000,AM,auto
8,28,6.9000,AM,auto
8,29,17.4000,AM,auto
8,30,17.1000,AM,auto
8,31,51.6000,AM,auto
8,32,7.4000,AM,auto
8,33,19.3000,AM,auto
8,34,5.1000,AM,auto
8,35,6.3000,AM,auto
8,36,1.3000,AM,auto
8,37,1.0000,AM,auto
8,38,41.8000,AM,auto
9,1,198.6000,AM,auto
9,2,293.5000,AM,auto
9,3,132.6000,AM,auto
9,4,201.4000,AM,auto
9,5,75.9000,AM,auto
9,6,157.6000,AM,auto
9,7,99.3000,AM,auto
9,8,1.0000,AM,auto
9,10,49.8000,AM,auto
9,11,1.0000,AM,auto
9,12,7.8000,AM,auto
9,13,3.1000,AM,auto
9,14,1.0000,AM,auto
9,15,1.0000,AM,auto
9,16,3.8000,AM,auto
9,17,21.6000,AM,auto
9,18,38.8000,AM,auto
9,19,17.3000,AM,auto
9,20,97.1000,AM,auto
9,21,58.4000,AM,auto
9,22,51.4000,AM,auto
9,23,26.3000,AM,auto
9,24,21.1000,AM,auto
9,25,236.4000,AM,auto
9,26,26.3000,AM,auto
9,27,7.6000,AM,auto
9,28,23.8000,AM,auto
9,29,42.6000,AM,auto
9,30,63.0000,AM,auto
9,31,59.1000,AM,auto
9,32,43.8000,AM,auto
9,33,8.5000,AM,auto
9,34,41.4000,AM,auto
9,35,31.3000,AM,auto
9,36,43.1000,AM,auto
9,37,7.1000,AM,auto
9,38,44.1000,AM,auto
10,1,12.3000,AM,auto
10,2,21.1000,AM,auto
10,3,9.5000,AM,auto
10,4,13.1000,AM,auto
10,5,5.8000,AM,auto
10,6,11.1000,AM,auto
10,7,5.8000,AM,auto
10,8,1.0000,AM,auto
10,9,1.0000,AM,auto
10,11,1.0000,AM,auto
10,12,1.8000,AM,auto
10,13,1.0000,AM,auto
10,14,1.0000,AM,auto
10,15,1.0000,AM,auto
10,16,1.0000,AM,auto
10,17,1.0000,AM,auto
10,18,2.5000,AM,auto
10,19,1.8000,AM,auto
10,20,1.0000,AM,auto
10,21,4.6000,AM,auto
10,22,3.0000,AM,auto
10,23,1.0000,AM,auto
10,24,2.0000,AM,auto
10,25,12.5000,AM,auto
10,26,2.3000,AM,auto
10,27,1.8000,AM,auto
10,28,2.8000,AM,auto
10,29,2.0000,AM,auto
10,30,4.0000,AM,auto
10,31,3.3000,AM,auto
10,32,3.3000,AM,auto
10,33,1.0000,AM,auto
10,34,2.0000,AM,auto
10,35,2.5000,AM,auto
10,36,2.3000,AM,auto
10,37,1.3000,AM,auto
10,38,3.8000,AM,auto
11,1,35.8000,AM,auto
11,2,58.8000,AM,auto
11,3,22.8000,AM,auto
11,4,45.8000,AM,auto
11,5,12.0000,AM,auto
11,6,14.8000,AM,auto
11,7,21.1000,AM,auto
11,8,1.0000,AM,auto
11,9,1.0000,AM,auto
11,10,17.8000,AM,auto
11,12,2.0000,AM,auto
11,13,5.5000,AM,auto
11,14,1.0000,AM,auto
11,15,12.0000,AM,auto
11,16,1.0000,AM,auto
11,17,11.0000,AM,auto
11,18,1.0000,AM,auto
11,19,9.0000,AM,auto
11,20,25.3000,AM,auto
11,21,8.5000,AM,auto
11,22,4.0000,AM,auto
11,23,1.0000,AM,auto
11,24,4.8000,AM,auto
11,25,51.5000,AM,auto
11,26,8.8000,AM,auto
11,27,1.8000,AM,auto
11,28,11.8000,AM,auto
11,29,18.0000,AM,auto
11,30,11.8000,AM,auto
11,31,25.1000,AM,auto
11,32,5.5000,AM,auto
11,33,1.0000,AM,auto
11,34,16.3000,AM,auto
11,35,3.3000,AM,auto
11,36,4.6000,AM,auto
11,37,1.5000,AM,auto
11,38,7.8000,AM,auto
12,1,35.2000,AM,auto
12,2,61.4000,AM,auto
12,3,19.8000,AM,auto
12,4,44.7000,AM,auto
12,5,15.9000,AM,auto
12,6,23.2000,AM,auto
12,7,17.3000,AM,auto
12,8,1.0000,AM,auto
12,9,2.6000,AM,auto
12,10,7.1000,AM,auto
12,11,1.0000,AM,auto
12,13,5.3000,AM,auto
12,14,1.0000,AM,auto
12,15,17.1000,AM,auto
12,16,1.8000,AM,auto
12,17,7.1000,AM,auto
12,18,12.8000,AM,auto
12,19,6.9000,AM,auto
12,20,32.0000,AM,auto
12,21,11.4000,AM,auto
12,22,5.7000,AM,auto
12,23,1.0000,AM,auto
12,24,1.5000,AM,auto
12,25,59.2000,AM,auto
12,26,3.3000,AM,auto
12,27,1.8000,AM,auto
12,28,8.0000,AM,auto
12,29,12.3000,AM,auto
12,30,11.1000,AM,auto
12,31,21.1000,AM,auto
12,32,5.0000,AM,auto
12,33,6.3000,AM,auto
12,34,8.1000,AM,auto
12,35,5.1000,AM,auto
12,36,1.5000,AM,auto
12,37,1.3000,AM,auto
12,38,11.3000,AM,auto
13,1,1.0000,AM,auto
13,2,1.0000,AM,auto
13,3,1.0000,AM,auto
13,4,1.0000,AM,auto
13,5,1.0000,AM,auto
13,6,1.0000,AM,auto
13,7,1.0000,AM,auto
13,8,1.0000,AM,auto
13,9,1.0000,AM,auto
13,10,1.0000,AM,auto
13,11,1.0000,AM,auto
13,12,1.0000,AM,auto
13,14,1.0000,AM,auto
13,15,1.0000,AM,auto
13,16,1.0000,AM,auto
13,17,1.0000,AM,auto
13,18,1.0000,AM,auto
13,19,1.0000,AM,auto
13,20,1.0000,AM,auto
13,21,1.0000,AM,auto
13,22,1.0000,AM,auto
13,23,1.0000,AM,auto
13,24,1.0000,AM,auto
13,25,1.0000,AM,auto
13,26,1.0000,AM,auto
13,27,1.0000,AM,auto
13,28,1.0000,AM,auto
13,29,1.0000,AM,auto
13,30,1.0000,AM,auto
13,31,1.0000,AM,auto
13,32,1.0000,AM,auto
13,33,1.0000,AM,auto
13,34,1.0000,AM,auto
13,35,1.0000,AM,auto
13,36,1.0000,AM,auto
13,37,1.0000,AM,auto
13,38,1.0000,AM,auto
14,1,9.8000,AM,auto
14,2,16.8000,AM,auto
14,3,9.0000,AM,auto
14,4,14.3000,AM,auto
14,5,4.5000,AM,auto
14,6,5.8000,AM,auto
14,7,4.3000,AM,auto
14,8,1.0000,AM,auto
14,9,1.0000,AM,auto
14,10,1.5000,AM,auto
14,11,1.0000,AM,auto
14,12,1.5000,AM,auto
14,13,1.0000,AM,auto
14,15,1.0000,AM,auto
14,16,1.5000,AM,auto
14,17,1.0000,AM,auto
14,18,1.0000,AM,auto
14,19,1.3000,AM,auto
14,20,1.0000,AM,auto
14,21,3.3000,AM,auto
14,22,1.5000,AM,auto
14,23,1.0000,AM,auto
14,24,2.8000,AM,auto
14,25,11.3000,AM,auto
14,26,2.5000,AM,auto
14,27,1.5000,AM,auto
14,28,2.0000,AM,auto
14,29,1.0000,AM,auto
14,30,4.5000,AM,auto
14,31,3.5000,AM,auto
14,32,2.0000,AM,auto
14,33,1.0000,AM,auto
14,34,1.8000,AM,auto
14,35,1.3000,AM,auto
14,36,1.8000,AM,auto
14,37,1.3000,AM,auto
14,38,2.8000,AM,auto
15,1,33.8000,AM,auto
15,2,61.8000,AM,auto
15,3,33.3000,AM,auto
15,4,51.5000,AM,auto
15,5,16.8000,AM,auto
15,6,21.8000,AM,auto
15,7,14.3000,AM,auto
15,8,1.0000,AM,auto
15,9,1.0000,AM,auto
15,10,7.3000,AM,auto
15,11,1.0000,AM,auto
15,12,2.8000,AM,auto
15,13,1.3000,AM,auto
15,14,1.0000,AM,auto
15,16,1.8000,AM,auto
15,17,1.0000,AM,auto
15,18,1.0000,AM,auto
15,19,5.0000,AM,auto
15,20,1.0000,AM,auto
15,21,11.5000,AM,auto
15,22,7.3000,AM,auto
15,23,1.0000,AM,auto
15,24,9.5000,AM,auto
15,25,35.0000,AM,auto
15,26,7.8000,AM,auto
15,27,2.3000,AM,auto
15,28,6.3000,AM,auto
15,29,4.0000,AM,auto
15,30,15.5000,AM,auto
15,31,12.0000,AM,auto
15,32,5.8000,AM,auto
15,33,1.0000,AM,auto
15,34,7.0000,AM,auto
15,35,4.8000,AM,auto
15,36,5.0000,AM,auto
15,37,1.5000,AM,auto
15,38,11.3000,AM,auto
16,1,17.4000,AM,auto
16,2,29.2000,AM,auto
16,3,11.6000,AM,auto
16,4,22.6000,AM,auto
16,5,11.3000,AM,auto
16,6,11.1000,AM,auto
16,7,8.0000,AM,auto
16,8,1.0000,AM,auto
16,9,1.3000,AM,auto
16,10,1.0000,AM,auto
16,11,1.0000,AM,auto
16,12,1.0000,AM,auto
16,13,1.6000,AM,auto
16,14,1.0000,AM,auto
16,15,12.8000,AM,auto
16,17,6.0000,AM,auto
16,18,6.8000,AM,auto
16,19,4.6000,AM,auto
16,20,13.6000,AM,auto
16,21,5.3000,AM,auto
16,22,4.7000,AM,auto
16,23,1.0000,AM,auto
16,24,1.0000,AM,auto
16,25,24.2000,AM,auto
16,26,1.3000,AM,auto
16,27,1.0000,AM,auto
16,28,5.2000,AM,auto
16,29,5.2000,AM,auto
16,30,5.3000,AM,auto
16,31,11.3000,AM,auto
16,32,3.0000,AM,auto
16,33,3.1000,AM,auto
16,34,4.7000,AM,auto
16,35,3.1000,AM,auto
16,36,1.3000,AM,auto
16,37,1.0000,AM,auto
16,38,4.4000,AM,auto
17,1,55.3000,AM,auto
17,2,88.3000,AM,auto
17,3,58.0000,AM,auto
17,4,86.0000,AM,auto
17,5,31.1000,AM,auto
17,6,33.8000,AM,auto
17,7,21.5000,AM,auto
17,8,1.0000,AM,auto
17,9,1.0000,AM,auto
17,10,7.3000,AM,auto
17,11,1.0000,AM,auto
17,12,3.6000,AM,auto
17,13,1.8000,AM,auto
17,14,1.0000,AM,auto
17,15,1.0000,AM,auto
17,16,1.6000,AM,auto
17,18,5.8000,AM,auto
17,19,9.1000,AM,auto
17,20,24.8000,AM,auto
17,21,15.3000,AM,auto
17,22,11.3000,AM,auto
17,23,1.0000,AM,auto
17,24,8.8000,AM,auto
17,25,56.5000,AM,auto
17,26,8.0000,AM,auto
17,27,3.0000,AM,auto
17,28,9.0000,AM,auto
17,29,7.1000,AM,auto
17,30,21.0000,AM,auto
17,31,16.8000,AM,auto
17,32,9.8000,AM,auto
17,33,3.5000,AM,auto
17,34,11.1000,AM,auto
17,35,8.0000,AM,auto
17,36,12.0000,AM,auto
17,37,1.5000,AM,auto
17,38,11.6000,AM,auto
18,1,181.1000,AM,auto
18,2,311.6000,AM,auto
18,3,201.8000,AM,auto
18,4,334.7000,AM,auto
18,5,136.8000,AM,auto
18,6,135.4000,AM,auto
18,7,109.2000,AM,auto
18,8,1.0000,AM,auto
18,9,11.8000,AM,auto
18,10,39.6000,AM,auto
18,11,1.0000,AM,auto
18,12,15.3000,AM,auto
18,13,11.1000,AM,auto
18,14,1.0000,AM,auto
18,15,49.3000,AM,auto
18,16,9.6000,AM,auto
18,17,11.5000,AM,auto
18,19,54.4000,AM,auto
18,20,204.1000,AM,auto
18,21,68.7000,AM,auto
18,22,41.4000,AM,auto
18,23,1.3000,AM,auto
18,24,29.3000,AM,auto
18,25,214.4000,AM,auto
18,26,33.3000,AM,auto
18,27,13.3000,AM,auto
18,28,41.8000,AM,auto
18,29,41.6000,AM,auto
18,30,152.3000,AM,auto
18,31,131.4000,AM,auto
18,32,41.2000,AM,auto
18,33,19.1000,AM,auto
18,34,71.4000,AM,auto
18,35,33.8000,AM,auto
18,36,41.8000,AM,auto
18,37,4.8000,AM,auto
18,38,67.6000,AM,auto
19,1,58.1000,AM,auto
19,2,96.8000,AM,auto
19,3,44.8000,AM,auto
19,4,97.2000,AM,auto
19,5,39.7000,AM,auto
19,6,47.3000,AM,auto
19,7,36.9000,AM,auto
19,8,1.0000,AM,auto
19,9,16.1000,AM,auto
19,10,11.1000,AM,auto
19,11,1.0000,AM,auto
19,12,3.8000,AM,auto
19,13,7.1000,AM,auto
19,14,1.0000,AM,auto
19,15,34.8000,AM,auto
19,16,2.6000,AM,auto
19,17,21.3000,AM,auto
19,18,36.4000,AM,auto
19,20,97.6000,AM,auto
19,21,26.4000,AM,auto
19,22,14.7000,AM,auto
19,23,12.0000,AM,auto
19,24,3.8000,AM,auto
19,25,101.2000,AM,auto
19,26,3.5000,AM,auto
19,27,4.5000,AM,auto
19,28,11.3000,AM,auto
19,29,21.2000,AM,auto
19,30,31.8000,AM,auto
19,31,42.7000,AM,auto
19,32,13.2000,AM,auto
19,33,12.5000,AM,auto
19,34,27.7000,AM,auto
19,35,15.4000,AM,auto
19,36,8.8000,AM,auto
19,37,5.6000,AM,auto
19,38,27.1000,AM,auto
20,1,25.5000,AM,auto
20,2,57.8000,AM,auto
20,3,1.0000,AM,auto
20,4,31.1000,AM,auto
20,5,25.3000,AM,auto
20,6,18.1000,AM,auto
20,7,25.3000,AM,auto
20,8,1.0000,AM,auto
20,9,7.1000,AM,auto
20,10,2.5000,AM,auto
20,11,1.0000,AM,auto
20,12,1.5000,AM,auto
20,13,4.6000,AM,auto
20,14,1.0000,AM,auto
20,15,32.8000,AM,auto
20,16,2.3000,AM,auto
20,17,7.0000,AM,auto
20,18,13.5000,AM,auto
20,19,15.3000,AM,auto
20,21,14.3000,AM,auto
20,22,6.1000,AM,auto
20,23,1.0000,AM,auto
20,24,1.8000,AM,auto
20,25,24.3000,AM,auto
20,26,1.0000,AM,auto
20,27,1.3000,AM,auto
20,28,5.3000,AM,auto
20,29,12.8000,AM,auto
20,30,39.6000,AM,auto
20,31,53.8000,AM,auto
20,32,4.8000,AM,auto
20,33,12.8000,AM,auto
20,34,9.6000,AM,auto
20,35,6.1000,AM,auto
20,36,1.0000,AM,auto
20,37,1.0000,AM,auto
20,38,33.3000,AM,auto
21,1,141.9000,AM,auto
21,2,261.1000,AM,auto
21,3,71.5000,AM,auto
21,4,173.8000,AM,auto
21,5,103.4000,AM,auto
21,6,136.0000,AM,auto
21,7,137.5000,AM,auto
21,8,1.0000,AM,auto
21,9,42.3000,AM,auto
21,10,32.3000,AM,auto
21,11,1.0000,AM,auto
21,12,11.3000,AM,auto
21,13,21.9000,AM,auto
21,14,1.0000,AM,auto
21,15,109.6000,AM,auto
21,16,7.4000,AM,auto
21,17,44.3000,AM,auto
21,18,93.9000,AM,auto
21,19,51.7000,AM,auto
21,20,311.2000,AM,auto
21,22,46.6000,AM,auto
21,23,1.3000,AM,auto
21,24,12.9000,AM,auto
21,25,211.6000,AM,auto
21,26,11.8000,AM,auto
21,27,7.4000,AM,auto
21,28,33.3000,AM,auto
21,29,61.9000,AM,auto
21,30,81.8000,AM,auto
21,31,136.5000,AM,auto
21,32,29.9000,AM,auto
21,33,32.9000,AM,auto
21,34,69.8000,AM,auto
21,35,36.7000,AM,auto
21,36,18.8000,AM,auto
21,37,3.1000,AM,auto
21,38,91.4000,AM,auto
22,1,86.0000,AM,auto
22,2,151.8000,AM,auto
22,3,53.6000,AM,auto
22,4,112.8000,AM,auto
22,5,64.1000,AM,auto
22,6,89.4000,AM,auto
22,7,74.9000,AM,auto
22,8,1.0000,AM,auto
22,9,21.5000,AM,auto
22,10,18.6000,AM,auto
22,11,1.0000,AM,auto
22,12,6.4000,AM,auto
22,13,11.1000,AM,auto
22,14,1.0000,AM,auto
22,15,52.3000,AM,auto
22,16,4.3000,AM,auto
22,17,21.3000,AM,auto
22,18,32.9000,AM,auto
22,19,27.3000,AM,auto
22,20,124.5000,AM,auto
22,21,45.6000,AM,auto
22,23,11.1000,AM,auto
22,24,7.5000,AM,auto
22,25,136.4000,AM,auto
22,26,8.0000,AM,auto
22,27,5.1000,AM,auto
22,28,18.7000,AM,auto
22,29,31.9000,AM,auto
22,30,39.0000,AM,auto
22,31,89.6000,AM,auto
22,32,19.6000,AM,auto
22,33,17.8000,AM,auto
22,34,36.1000,AM,auto
22,35,25.2000,AM,auto
22,36,17.6000,AM,auto
22,37,5.6000,AM,auto
22,38,53.8000,AM,auto
23,1,119.2000,AM,auto
23,2,197.1000,AM,auto
23,3,56.9000,AM,auto
23,4,116.0000,AM,auto
23,5,53.2000,AM,auto
23,6,109.6000,AM,auto
23,7,66.7000,AM,auto
23,8,1.0000,AM,auto
23,9,11.8000,AM,auto
23,10,11.6000,AM,auto
23,11,1.0000,AM,auto
23,12,4.1000,AM,auto
23,13,7.4000,AM,auto
23,14,1.0000,AM,auto
23,15,41.9000,AM,auto
23,16,3.1000,AM,auto
23,17,9.8000,AM,auto
23,18,47.8000,AM,auto
23,19,17.4000,AM,auto
23,20,82.1000,AM,auto
23,21,51.7000,AM,auto
23,22,37.6000,AM,auto
23,24,6.3000,AM,auto
23,25,157.2000,AM,auto
23,26,6.0000,AM,auto
23,27,4.4000,AM,auto
23,28,12.9000,AM,auto
23,29,22.5000,AM,auto
23,30,47.8000,AM,auto
23,31,59.7000,AM,auto
23,32,21.9000,AM,auto
23,33,18.1000,AM,auto
23,34,23.4000,AM,auto
23,35,21.9000,AM,auto
23,36,11.3000,AM,auto
23,37,5.8000,AM,auto
23,38,55.3000,AM,auto
24,1,29.8000,AM,auto
24,2,51.3000,AM,auto
24,3,29.8000,AM,auto
24,4,44.3000,AM,auto
24,5,13.6000,AM,auto
24,6,18.5000,AM,auto
24,7,12.3000,AM,auto
24,8,1.0000,AM,auto
24,9,1.0000,AM,auto
24,10,9.8000,AM,auto
24,11,1.0000,AM,auto
24,12,4.1000,AM,auto
24,13,1.8000,AM,auto
24,14,1.0000,AM,auto
24,15,1.0000,AM,auto
24,16,1.0000,AM,auto
24,17,1.0000,AM,auto
24,18,1.5000,AM,auto
24,19,4.3000,AM,auto
24,20,4.0000,AM,auto
24,21,8.6000,AM,auto
24,22,5.8000,AM,auto
24,23,1.0000,AM,auto
24,25,39.5000,AM,auto
24,26,11.5000,AM,auto
24,27,3.5000,AM,auto
24,28,5.3000,AM,auto
24,29,4.1000,AM,auto
24,30,15.5000,AM,auto
24,31,12.1000,AM,auto
24,32,9.1000,AM,auto
24,33,1.0000,AM,auto
24,34,6.8000,AM,auto
24,35,4.6000,AM,auto
24,36,6.8000,AM,auto
24,37,1.8000,AM,auto
24,38,6.8000,AM,auto
25,1,796.8000,AM,auto
25,2,1232.3000,AM,auto
25,3,819.0000,AM,auto
25,4,1232.4000,AM,auto
25,5,333.6000,AM,auto
25,6,517.8000,AM,auto
25,7,283.8000,AM,auto
25,8,1.0000,AM,auto
25,9,1.0000,AM,auto
25,10,91.8000,AM,auto
25,11,1.0000,AM,auto
25,12,54.3000,AM,auto
25,13,37.5000,AM,auto
25,14,1.0000,AM,auto
25,15,359.8000,AM,auto
25,16,18.3000,AM,auto
25,17,1.5000,AM,auto
25,18,131.3000,AM,auto
25,19,82.3000,AM,auto
25,20,292.6000,AM,auto
25,21,229.1000,AM,auto
25,22,163.3000,AM,auto
25,23,31.5000,AM,auto
25,24,123.5000,AM,auto
25,26,154.5000,AM,auto
25,27,48.9000,AM,auto
25,28,171.8000,AM,auto
25,29,117.5000,AM,auto
25,30,195.3000,AM,auto
25,31,211.1000,AM,auto
25,32,191.6000,AM,auto
25,33,49.3000,AM,auto
25,34,142.4000,AM,auto
25,35,111.6000,AM,auto
25,36,159.8000,AM,auto
25,37,26.1000,AM,auto
25,38,137.8000,AM,auto
26,1,244.6000,AM,auto
26,2,383.6000,AM,auto
26,3,241.8000,AM,auto
26,4,372.0000,AM,auto
