iteration,relative_gap,wall_time_s
54,0.00428321641334402,0.06566691398620605
55,0.0026952217723271383,0.0686337947845459
56,0.003043648731978693,0.07038617134094238
57,0.0030413912435180873,0.07038617134094238
58,0.0028936591406033218,0.07038617134094238
59,0.0028627739805392855,0.07549381256103516
60,0.0025490781133917935,0.07549381256103516
61,0.0026420775843477165,0.08267378807067871
62,0.002621290585654853,0.0846712589263916
63,0.002427081439911601,0.08667373657226562
64,0.003983905688312979,0.08875250816345215
65,0.0020431872852578006,0.08975529670715332
66,0.0022695228349733356,0.08975529670715332
67,0.002406022021000736,0.09522676467895508
68,0.002137940367345422,0.09866666793823242
69,0.0022725361813357168,0.09938311576843262
70,0.0022946971909793396,0.10374999046325684
71,0.0021672012015506678,0.10374999046325684
72,0.0020244886213477424,0.10374999046325684
73,0.0018757157601524083,0.11098456382751465
74,0.0026006560056534133,0.1129908561706543
75,0.0019419600484790456,0.11538410186767578
76,0.0024036762906255874,0.11687493324279785
77,0.0016935747792527296,0.11687493324279785
78,0.0021448082667928714,0.12162351608276367
79,0.0018607317096270449,0.12162351608276367
80,0.001976220606238167,0.12162351608276367
81,0.001847348705341685,0.12676239013671875
82,0.0023441602251027707,0.12676239013671875
83,0.0015676512311552627,0.12676239013671875
84,0.002217668264898251,0.13277101516723633
85,0.0017762425518236986,0.13277101516723633
86,0.001609066907101773,0.13277101516723633
87,0.002098990494952595,0.13277101516723633
88,0.0015389093175838446,0.13277101516723633
89,0.0016487655606761526,0.13277101516723633
90,0.0015951940741573136,0.13828611373901367
91,0.0016950788306106807,0.13828611373901367
92,0.001640318032842035,0.14362668991088867
93,0.001591776363264734,0.14362668991088867
94,0.001546469569264915,0.14850592613220215
95,0.0015069385678853314,0.14947056770324707
96,0.0016904049309599406,0.14947056770324707
97,0.0014547705189099276,0.14947056770324707
98,0.0014669812988842854,0.14947056770324707
99,0.0013955215344119993,0.15490198135375977
100,0.001659176445682289,0.15490198135375977
101,0.0012940836876621307,0.1593303680419922
102,0.0015162624062870014,0.1593303680419922
103,0.0013934691523581617,0.16441726684570312
104,0.0013372095602374424,0.16639041900634766
105,0.001577525848277696,0.16639041900634766
106,0.001367422592468119,0.1718273162841797
107,0.0012911937219927754,0.1718273162841797
108,0.0012195364262544896,0.1718273162841797
109,0.0015333672401931806,0.17823004722595215
110,0.0011709199142419914,0.18022823333740234
111,0.0017275817728748988,0.1832273006439209
112,0.0011638151836103983,0.18634676933288574
113,0.0011954868508379454,0.1884768009185791
114,0.001081248263208221,0.19042015075683594
115,0.001263057644463776,0.1924424171447754
116,0.0012771067908112718,0.19434380531311035
117,0.0011113639474501268,0.19542288780212402
118,0.0013157674062703332,0.196455717086792
119,0.0013010171117031843,0.19934773445129395
120,0.0011506204326263217,0.20142793655395508
121,0.0012922399063493354,0.20342755317687988
122,0.0011905963162326875,0.20543408393859863
123,0.0012016094426678526,0.20743513107299805
124,0.0010600389069110865,0.20943784713745117
125,0.001166062738404835,0.21143174171447754
126,0.0010217620402185876,0.21351981163024902
127,0.0010641722587424194,0.21642851829528809
128,0.00112906787815869,0.21729278564453125
129,0.001005540508498205,0.21729278564453125
130,0.0011893191660908749,0.2216181755065918
131,0.0009673998067569173,0.22362947463989258
132,0.001103039822458556,0.22664117813110352
133,0.0011092520040977875,0.22864627838134766
134,0.0009720105725158074,0.2306513786315918
135,0.0011604469174915251,0.2327275276184082
136,0.0009909849777882376,0.2327275276184082
137,0.0010323311459032964,0.23807835578918457
138,0.001090635547688149,0.23807835578918457
139,0.0011056005696047045,0.24318194389343262
140,0.0008666388356876261,0.24318194389343262
141,0.0011938233936556494,0.24318194389343262
142,0.0008983153484003678,0.2500631809234619
143,0.0014445212112416692,0.2500631809234619
144,0.000911371668281463,0.2544388771057129
145,0.001063645491236856,0.2544388771057129
146,0.0010255115556976582,0.2544388771057129
147,0.0008437641210197652,0.2595515251159668
148,0.0011384553585936017,0.2595515251159668
149,0.0008510306048772491,0.26543235778808594
150,0.0010206292627897868,0.2664370536804199
151,0.0008776831216732147,0.2664370536804199
152,0.000823252919555468,0.27081894874572754
153,0.0010775441707303606,0.27081894874572754
154,0.0009464471520041287,0.2760915756225586
155,0.0008093724663610273,0.2760915756225586
156,0.0010529728585438013,0.2760915756225586
157,0.0007659581954709113,0.28246545791625977
158,0.000819924784899691,0.28246545791625977
159,0.0009227933858488801,0.28246545791625977
160,0.0008702571745498494,0.2875938415527344
161,0.0008557614288916727,0.2875938415527344
162,0.0007356944030727068,0.2875938415527344
163,0.0008171823401883743,0.2875938415527344
164,0.0009260174671249558,0.29270124435424805
165,0.0008622212888031665,0.29270124435424805
166,0.000903505177645612,0.29270124435424805
167,0.0007627014614274403,0.29270124435424805
168,0.0011113383992926032,0.29270124435424805
169,0.0007445237911037452,0.29270124435424805
170,0.0009000053416574117,0.2977776527404785
171,0.0007233381113183878,0.29895973205566406
172,0.0008083094431929628,0.2999594211578369
173,0.0007344835635396327,0.30095720291137695
174,0.0008551160514380652,0.3019602298736572
175,0.0007028496486067624,0.3029603958129883
176,0.0007061321017655332,0.3029603958129883
177,0.0008320480763886996,0.30396008491516113
178,0.0007889480731023935,0.30503392219543457
179,0.0007306158210379479,0.3060169219970703
180,0.0010636993846089118,0.30701589584350586
181,0.0006646740442658093,0.30701589584350586
182,0.0008101200725145849,0.3080482482910156
183,0.0007242034804776579,0.3089580535888672
184,0.0007079358355021374,0.3089580535888672
185,0.0007716121021683367,0.3089580535888672
186,0.0008284386516530925,0.3089580535888672
187,0.0006463780601258558,0.3089580535888672
188,0.0008199715398517274,0.3089580535888672
189,0.0007595475170114574,0.31622958183288574
190,0.0007683501616182928,0.31622958183288574
191,0.0008365378381172145,0.3214147090911865
192,0.0006349771188499444,0.3214147090911865
193,0.000672942658057442,0.3214147090911865
194,0.000641196194484084,0.3214147090911865
195,0.0006173813447343956,0.3214147090911865
196,0.001038725646303044,0.3214147090911865
197,0.000639704493463161,0.32665133476257324
198,0.0008190939942664916,0.32665133476257324
199,0.0006724066812473988,0.33234572410583496
200,0.0006448242275434828,0.333301305770874
201,0.0007010869539844103,0.333301305770874
202,0.0006736195811160785,0.333301305770874
203,0.0006227456442843397,0.333301305770874
204,0.000727519125113078,0.333301305770874
205,0.0005951144799634215,0.333301305770874
206,0.0006917817598382603,0.3388371467590332
207,0.0005660998476172045,0.3388371467590332
208,0.0007012476679680148,0.3388371467590332
209,0.0005656655905160062,0.34384894371032715
210,0.0008401124696861176,0.34384894371032715
211,0.0006190695775934443,0.34954023361206055
212,0.0006118800774778826,0.34954023361206055
213,0.0007492223561602722,0.34954023361206055
214,0.0005813115217395077,0.34954023361206055
215,0.0005776920332925003,0.34954023361206055
216,0.0007231465369356927,0.34954023361206055
217,0.000577300358760357,0.35465550422668457
218,0.0007768490608850356,0.35465550422668457
219,0.0005474395637133847,0.35465550422668457
220,0.0008850753022038299,0.35465550422668457
221,0.0005783916058125108,0.35465550422668457
222,0.000639801700740553,0.35465550422668457
223,0.0005395270454701583,0.3592500686645508
224,0.0005049429747531371,0.3592500686645508
225,0.0005760294660120035,0.3592500686645508
226,0.0007692972114337985,0.3592500686645508
227,0.0005623067895437248,0.3592500686645508
228,0.0006770587784703932,0.3592500686645508
229,0.0005390103630036535,0.3649451732635498
230,0.0007114148365250575,0.3658137321472168
231,0.0005428930698015049,0.3700895309448242
232,0.0007331888349855593,0.3700895309448242
233,0.0004974961996975486,0.3700895309448242
234,0.0006401583536600645,0.3756544589996338
235,0.0005650353451800969,0.3756544589996338
236,0.0005276331751830482,0.3756544589996338
237,0.0008155910827202693,0.382190465927124
238,0.0004889686962646743,0.382190465927124
239,0.0004985169488480589,0.382190465927124
240,0.0006176590367606183,0.382190465927124
241,0.0005166981915870165,0.382190465927124
242,0.0005725249007726454,0.3877522945404053
243,0.0005885911671796276,0.3877522945404053
244,0.000510071399678292,0.3877522945404053
245,0.0005926580888663317,0.3877522945404053
246,0.0005414339009731412,0.3877522945404053
247,0.000709618401042633,0.3877522945404053
248,0.00045365738224501873,0.392824649810791
249,0.0008493419513351809,0.392824649810791
250,0.00042970149294075435,0.3941035270690918
251,0.0005597067237249887,0.3950338363647461
252,0.0005565967177325217,0.3961162567138672
253,0.00047118523763421623,0.3961162567138672
254,0.0005784452330198609,0.39903759956359863
255,0.000457559959386344,0.4010329246520996
256,0.0005434273528034733,0.4030320644378662
257,0.0005030029528348024,0.40412402153015137
258,0.000539467668490973,0.40412402153015137
259,0.0005617544676312614,0.4051220417022705
260,0.0004740052548393927,0.40618133544921875
261,0.0005816057414098271,0.40717649459838867
262,0.0004376056147635751,0.40817952156066895
263,0.0005229517566354103,0.41054654121398926
264,0.000564569192070207,0.412548303604126
265,0.000549151493394347,0.4135468006134033
266,0.00047666145421877405,0.41554689407348633
267,0.0006159920816132861,0.4175436496734619
268,0.00044167066805670085,0.41854310035705566
269,0.0005397453704878037,0.41854310035705566
270,0.00045518913047417036,0.41854310035705566
271,0.0004643743373467999,0.41854310035705566
272,0.0005458274053485496,0.41854310035705566
273,0.0004752138357080756,0.41854310035705566
274,0.00046869367492880914,0.4239978790283203
275,0.0004649596789987478,0.4239978790283203
276,0.0005051463115379669,0.4291422367095947
277,0.0004595332979520184,0.43285131454467773
278,0.0006917550865483339,0.43285131454467773
279,0.00040739187898136697,0.43285131454467773
280,0.0005779712982932349,0.4371340274810791
281,0.0004334746622030168,0.43914365768432617
282,0.0005152333485869691,0.43914365768432617
283,0.00040891646826979273,0.44115686416625977
284,0.0006421005678402827,0.4421677589416504
285,0.0004410355030166115,0.4421677589416504
286,0.0004944182284701507,0.4441854953765869
287,0.00041886221107100425,0.4441854953765869
288,0.0005273899394939932,0.4441854953765869
289,0.00040071446310885187,0.4462094306945801
290,0.0005047149044445801,0.44722509384155273
291,0.0004220258535082556,0.45021891593933105
292,0.0006723391995845481,0.4509272575378418
293,0.0003694990624037684,0.4509272575378418
294,0.0005409558438710597,0.4539015293121338
295,0.0004147010370299444,0.45492100715637207
296,0.00048168669637894365,0.45492100715637207
297,0.0004194783183087406,0.4569401741027832
298,0.0006095543168959893,0.4569401741027832
299,0.00040582424928389333,0.4569401741027832
300,0.00048472524498262997,0.4589548110961914
301,0.00043980457725734573,0.4589548110961914
302,0.00039852981610145205,0.4589548110961914
303,0.000514039694560038,0.4589548110961914
304,0.0004192835495863432,0.4589548110961914
305,0.0005989768931925119,0.4589548110961914
306,0.0003817538994848181,0.4654700756072998
307,0.0004369224442729101,0.46637773513793945
308,0.0004165250149783007,0.46637773513793945
309,0.000367168532231972,0.46637773513793945
310,0.00044899224308580024,0.46637773513793945
311,0.0004114443474982522,0.46637773513793945
312,0.0003671589434303704,0.4708569049835205
313,0.0006479262473121037,0.4708569049835205
314,0.00036907830594267116,0.4708569049835205
315,0.00034663839194490337,0.4708569049835205
316,0.00040448822532180136,0.4708569049835205
317,0.0004832628350262126,0.4708569049835205
318,0.00039756429685022993,0.47694969177246094
319,0.0005049471653029594,0.47694969177246094
320,0.000389553332168757,0.47694969177246094
321,0.00043613591969452495,0.47694969177246094
322,0.0004046565504089309,0.47694969177246094
323,0.00047319311260677347,0.4821326732635498
324,0.00037570253448622416,0.48314476013183594
325,0.0004472190031710713,0.48314476013183594
326,0.00037281344478337067,0.48314476013183594
327,0.0004753543171897039,0.48314476013183594
328,0.0003770821235289957,0.48314476013183594
329,0.000338630671200426,0.48314476013183594
330,0.00045046783776213145,0.48830151557922363
331,0.00041726293434802994,0.4897725582122803
332,0.0003591306042174315,0.4897725582122803
333,0.0003658201023155562,0.49199748039245605
334,0.00042846769277239254,0.49199748039245605
335,0.0003728671355869395,0.49379730224609375
336,0.0004394637730907478,0.49379730224609375
337,0.0003820675385611977,0.49379730224609375
338,0.00037382289351261866,0.49379730224609375
339,0.00043933029360338004,0.49379730224609375
340,0.00037588243045975396,0.49934983253479004
341,0.000370383751364405,0.49934983253479004
342,0.0004039229024760694,0.49934983253479004
343,0.000378337244755599,0.49934983253479004
344,0.00040151489437408483,0.49934983253479004
345,0.0003814527567007962,0.5037355422973633
346,0.00043127682435783115,0.5037355422973633
347,0.00034077140326947475,0.5037355422973633
348,0.0003513735771061443,0.5037355422973633
349,0.00037567006607150416,0.5037355422973633
350,0.0003689471161471672,0.5037355422973633
351,0.00044085114940846604,0.5037355422973633
352,0.00035267204622143824,0.50923752784729
353,0.0004325058452295559,0.50923752784729
354,0.0003172431116301188,0.50923752784729
355,0.0004281977866538814,0.50923752784729
356,0.0003524074580733016,0.50923752784729
357,0.000422954387913714,0.50923752784729
358,0.0003561560580922747,0.5156776905059814
359,0.0004279354932264401,0.517674446105957
360,0.00035386107796965175,0.5196776390075684
361,0.0003832597548693708,0.5217463970184326
362,0.0003554893415215997,0.523766279220581
363,0.00032258400111107206,0.5247633457183838
364,0.00037206769400485273,0.5257539749145508
365,0.0003528529033725245,0.5267515182495117
366,0.0003549447461723192,0.5267515182495117
367,0.000395455454281557,0.5277719497680664
368,0.0003216110510517909,0.5277719497680664
369,0.00039740499293335996,0.5277719497680664
370,0.0003435059318375216,0.5277719497680664
371,0.0003687898643477101,0.5322830677032471
372,0.0003831646584989645,0.5322830677032471
373,0.0003404185644969819,0.5322830677032471
374,0.0003733010512529308,0.5372576713562012
375,0.000325224841509843,0.5372576713562012
376,0.0003363499827390526,0.5372576713562012
377,0.00037523340610713765,0.5372576713562012
378,0.00034155606464663133,0.5372576713562012
379,0.00036418138547553337,0.5425658226013184
380,0.00029665400748500907,0.5425658226013184
381,0.0004437091576182527,0.5425658226013184
382,0.0003081613500070651,0.5425658226013184
383,0.0004482613464511049,0.5425658226013184
384,0.00032942792842646974,0.5425658226013184
385,0.00036463393323632763,0.5492684841156006
386,0.0003347359386251214,0.5492684841156006
387,0.00032986712415510223,0.5492684841156006
388,0.00031743287640417875,0.5492684841156006
389,0.0003009475395448274,0.5492684841156006
390,0.0003470037582386744,0.5536112785339355
391,0.0003171927223264465,0.5536112785339355
392,0.0004406461784976667,0.5551774501800537
393,0.00030033819407749424,0.5551774501800537
394,0.0005397443478461424,0.5551774501800537
395,0.00027252473190426013,0.5551774501800537
396,0.000376242276452198,0.5587542057037354
397,0.000337196268537576,0.5587542057037354
398,0.0003300782646078001,0.5587542057037354
399,0.0003046351591347473,0.5587542057037354
400,0.00035731047843881987,0.5587542057037354
401,0.0003050754461734761,0.5587542057037354
402,0.00031088729447708414,0.563823938369751
403,0.00032324508906686434,0.565485954284668
404,0.00028684924146394296,0.565485954284668
405,0.0005662912810275078,0.5705280303955078
406,0.00026504137622258833,0.5705280303955078
407,0.000312690900001603,0.5705280303955078
408,0.0002871923192874648,0.5705280303955078
409,0.0003114444375551217,0.5756194591522217
410,0.00030449773993867265,0.5756194591522217
411,0.00034189525631827194,0.5756194591522217
412,0.0003321600027339838,0.5825080871582031
413,0.0002850591032445056,0.5825080871582031
414,0.00049900929536037,0.5825080871582031
415,0.0002598291658738235,0.5825080871582031
416,0.0003522709557836494,0.5825080871582031
417,0.0003004681063778264,0.5825080871582031
418,0.0003487367507706793,0.5879647731781006
419,0.00032101470126864726,0.5879647731781006
420,0.0002975788240188348,0.5932557582855225
421,0.00037615618268223625,0.5932557582855225
422,0.0002896864947397007,0.5932557582855225
423,0.00026315086895987473,0.5932557582855225
424,0.0003550644071296687,0.5991828441619873
425,0.0002521621776499536,0.5991828441619873
426,0.0003862487267969831,0.6037373542785645
427,0.0003053274249352945,0.6037373542785645
428,0.00039784671954047753,0.6037373542785645
429,0.0002713714146053149,0.6037373542785645
430,0.00034105411716944285,0.6037373542785645
431,0.0002947942123686147,0.6037373542785645
432,0.00027669352540748065,0.6088085174560547
433,0.00038719024976374586,0.6088085174560547
434,0.0002584102163975297,0.6088085174560547
435,0.00033900106668529174,0.6088085174560547
436,0.00026884666828364554,0.6088085174560547
437,0.00032329635765613836,0.6088085174560547
438,0.00027645975768103847,0.615408182144165
439,0.00032564754780755863,0.615408182144165
440,0.00031515869705627295,0.615408182144165
441,0.00027414973569729465,0.615408182144165
442,0.00047231393845017735,0.615408182144165
443,0.0002759985160079397,0.615408182144165
444,0.0002988973269220271,0.6208422183990479
445,0.00024006384942865808,0.6208422183990479
446,0.00031850681454423634,0.6208422183990479
447,0.0002629629982069791,0.6208422183990479
448,0.0003266598395848754,0.6208422183990479
449,0.00029349695531611205,0.6208422183990479
450,0.0002492885946274577,0.6259458065032959
451,0.0002768224333919689,0.62715744972229
452,0.00029782149610240214,0.6281557083129883
453,0.0003285375385861012,0.6291582584381104
454,0.0002638593233009513,0.632159948348999
455,0.0003740553813589638,0.6331663131713867
456,0.00024014770991994926,0.6341583728790283
457,0.0003092933524291761,0.6351578235626221
458,0.0002668435912710492,0.6362500190734863
459,0.00032444693726139,0.6362500190734863
460,0.00027496955081258463,0.6372330188751221
461,0.000323448058418944,0.6372330188751221
462,0.00022234944100138506,0.6372330188751221
463,0.00034551156705807227,0.6372330188751221
464,0.0002926288266229388,0.6372330188751221
465,0.00026999379282258997,0.6372330188751221
466,0.0002732505817873326,0.6444852352142334
467,0.00033174614408865426,0.6464931964874268
468,0.0002475246309047058,0.6494219303131104
469,0.00031286066247958,0.6494219303131104
470,0.00026870155830116234,0.6509361267089844
471,0.00027736327451553344,0.6521320343017578
472,0.00029543400298109835,0.6526813507080078
473,0.00025271817904749404,0.6537764072418213
474,0.0002886228440806643,0.6543192863464355
475,0.00029893869450897936,0.6553802490234375
476,0.00027592407781403916,0.6559238433837891
477,0.0002856142457342887,0.6570279598236084
478,0.0002602351490997725,0.6575684547424316
479,0.0003474554833666034,0.660118818283081
480,0.0002678607825800334,0.660118818283081
481,0.00029716851998670473,0.6621224880218506
482,0.0002497270294805056,0.663776159286499
483,0.0002849023392240656,0.665790319442749
484,0.00026371525931724,0.665790319442749
485,0.00027198712738297435,0.665790319442749
486,0.0002388036008640302,0.665790319442749
487,0.00039801443941280516,0.665790319442749
488,0.00024553292481643846,0.665790319442749
489,0.00026169031339409575,0.6713411808013916
490,0.00022848869665928823,0.6713411808013916
491,0.00036903093173545415,0.6759417057037354
492,0.00022265819476929147,0.6759417057037354
493,0.0003246950122960748,0.6759417057037354
494,0.00022621007555603695,0.6759417057037354
495,0.0003700878822133163,0.6822400093078613
496,0.00022005046825719803,0.682668924331665
497,0.0002829142509482402,0.682668924331665
498,0.0002566743760076698,0.682668924331665
499,0.0003428794696869917,0.682668924331665
500,0.00024669273379043994,0.682668924331665
501,0.00024953722615190323,0.6875495910644531
502,0.00026034770962368676,0.6875495910644531
503,0.0002518298371452853,0.6875495910644531
504,0.0002720266965608748,0.6875495910644531
505,0.0002418858775269044,0.6875495910644531
506,0.00025244527879836847,0.6875495910644531
507,0.00025669472218607984,0.6875495910644531
508,0.0002619621875793904,0.6929049491882324
509,0.0002732785899359095,0.6929049491882324
510,0.000232385172767115,0.6929049491882324
511,0.000259810222511899,0.6929049491882324
512,0.0003043550916103368,0.6929049491882324
513,0.00022936233022751175,0.6929049491882324
514,0.0003024240018230772,0.6991095542907715
515,0.0002508189078902363,0.6991095542907715
516,0.00023244292619120231,0.6991095542907715
517,0.00035483608533486285,0.7037107944488525
518,0.00022159838865359885,0.7037107944488525
519,0.00029656400481018684,0.7037107944488525
520,0.00022319706035109832,0.7037107944488525
521,0.0002727453576583273,0.7037107944488525
522,0.00021723002696728618,0.7037107944488525
523,0.00027471859014299363,0.7037107944488525
524,0.00022028599638438624,0.711273193359375
525,0.0002714793685670421,0.7132706642150879
526,0.00025218375161478143,0.7162730693817139
527,0.00023751755082174913,0.7182700634002686
528,0.00023119734728539872,0.7203912734985352
529,0.0002715470609460489,0.7223474979400635
530,0.00021977630235823324,0.7233362197875977
531,0.0002741991766002163,0.7243285179138184
532,0.0002381979683810237,0.725353479385376
533,0.0002484891571686941,0.7263467311859131
534,0.00024832999117190566,0.7272672653198242
535,0.00026823609262494226,0.728266716003418
536,0.00021527166786425607,0.7293925285339355
537,0.0003161662970366806,0.7293925285339355
538,0.00022001258585295546,0.7306699752807617
539,0.0002358816456002752,0.732672929763794
540,0.00023160732277950136,0.7356686592102051
541,0.0002456537938312327,0.7376675605773926
542,0.0002314969154646715,0.7386672496795654
543,0.0002582469518271353,0.7416741847991943
544,0.00022989435963210366,0.7436766624450684
545,0.00023368982093130243,0.7456772327423096
546,0.0002001120095439038,0.746748685836792
547,0.0002818464003806863,0.7493112087249756
548,0.0002512109382158018,0.7493112087249756
549,0.00021601692505693356,0.7493112087249756
550,0.0002326152865372799,0.7493112087249756
551,0.00021805213290210278,0.7493112087249756
552,0.0001958676926586975,0.7540843486785889
553,0.0003532958835908485,0.7556941509246826
554,0.00021905428239922019,0.7556941509246826
555,0.00025807469252208835,0.7593302726745605
556,0.00021243512426168825,0.7593302726745605
557,0.0003539598512219099,0.7593302726745605
558,0.00021837165260749644,0.7593302726745605
559,0.00025046191052205256,0.7593302726745605
560,0.00021291855471375262,0.765617847442627
561,0.00029098727400927364,0.765617847442627
562,0.00021711715939225107,0.765617847442627
563,0.00023827171344177964,0.7710304260253906
564,0.00020957066456923695,0.7710304260253906
565,0.0003222517284760812,0.7710304260253906
566,0.00021977261730027583,0.7710304260253906
567,0.0002333468597385066,0.7765607833862305
568,0.00020330962341205948,0.7765607833862305
569,0.00024255361823674582,0.7765607833862305
570,0.00022704645432795832,0.7765607833862305
571,0.00020634191764060247,0.7765607833862305
572,0.0002914209996778286,0.7826571464538574
573,0.00020409498396307664,0.7826571464538574
574,0.00019990590287132404,0.7826571464538574
575,0.00022342863427829342,0.7826571464538574
576,0.00023176120766582906,0.7826571464538574
577,0.0002296207676478079,0.7866945266723633
578,0.0002513127532082547,0.7866945266723633
579,0.00021768841997143448,0.7866945266723633
580,0.00021154174141045293,0.7866945266723633
581,0.0002249513444944349,0.7866945266723633
582,0.00024307126478405582,0.7866945266723633
583,0.00021026603693920828,0.7917685508728027
584,0.00022674895953839536,0.7917685508728027
585,0.000205368003254036,0.7917685508728027
586,0.00029181077753307513,0.7917685508728027
587,0.0002003097963130161,0.7917685508728027
588,0.0002452088238229318,0.7917685508728027
589,0.0001979116537318295,0.7988450527191162
590,0.0002674432818569998,0.7997486591339111
591,0.00020777260514854337,0.8040847778320312
592,0.00029367159864448746,0.8060932159423828
593,0.00019264640703449352,0.8080971240997314
594,0.0002504194395639767,0.8091001510620117
595,0.0002150545414687748,0.8091001510620117
596,0.00023357999891100543,0.8156251907348633
597,0.00019903252493602488,0.8164322376251221
598,0.00020580153895285113,0.8164322376251221
599,0.00020796266327059154,0.821202278137207
600,0.00023575707723878363,0.821202278137207
601,0.0002274550531407711,0.821202278137207
602,0.0002042074265442689,0.821202278137207
603,0.0002320988765392551,0.8264219760894775
604,0.00020717450146637617,0.8264219760894775
605,0.00018646733970852013,0.8264219760894775
606,0.0003435291898734275,0.8264219760894775
607,0.0001948358168990557,0.8264219760894775
608,0.00020594710454195926,0.8264219760894775
609,0.00021958148283828942,0.83255934715271
610,0.00018914176940086928,0.8345692157745361
611,0.00025316175958567817,0.8345692157745361
612,0.0001919252873205962,0.8345692157745361
613,0.00026021658154709825,0.8371479511260986
614,0.00017713767150667357,0.8371479511260986
615,0.00021694599004949358,0.8371479511260986
616,0.00020693290110625242,0.8371479511260986
617,0.00021674489649502673,0.8371479511260986
618,0.0002026392917422679,0.8422493934631348
619,0.00022680144895300343,0.8422493934631348
620,0.00020765049165714938,0.8422493934631348
621,0.00024949401213751344,0.8422493934631348
622,0.0001930971922497728,0.8422493934631348
623,0.0002758827195929335,0.8422493934631348
624,0.00017761379368084356,0.847376823425293
625,0.0002496722843016191,0.8492434024810791
626,0.0001842749394515206,0.8492434024810791
627,0.000270376479903565,0.8540537357330322
628,0.0001805870650187379,0.8556411266326904
629,0.00022024624037522423,0.8556411266326904
630,0.0001925311154141122,0.8556411266326904
631,0.0003263592945986591,0.8556411266326904
632,0.00015485935223837904,0.8592371940612793
633,0.00025716829752633674,0.861250638961792
634,0.00019150465710494134,0.8642621040344238
635,0.0003210360903375752,0.8658108711242676
636,0.00017313795491488837,0.8658108711242676
637,0.00022990907192299136,0.8658108711242676
638,0.00019496663816389256,0.8658108711242676
639,0.0001734049745791423,0.8658108711242676
640,0.00032224298805231475,0.8658108711242676
641,0.0001709071202269116,0.8706338405609131
642,0.0001818829718105423,0.8706338405609131
643,0.000233064361650416,0.8706338405609131
644,0.00017750614036778843,0.8706338405609131
645,0.00027702087643531983,0.8706338405609131
646,0.0001812377963998179,0.8706338405609131
647,0.00018302135762325185,0.875697135925293
648,0.0001959512854379169,0.875697135925293
649,0.0001925735377902365,0.875697135925293
650,0.00020230662720059262,0.875697135925293
651,0.00021156938889742928,0.875697135925293
652,0.0002020536457589392,0.875697135925293
653,0.00019661206520043783,0.8826987743377686
654,0.00018410409235121469,0.8826987743377686
655,0.00020741349430379154,0.88747239112854
656,0.00019919281741463357,0.88747239112854
657,0.0001901743398771205,0.88747239112854
658,0.00020746117661905373,0.88747239112854
659,0.00021131436940290553,0.88747239112854
660,0.00019297565981927012,0.8926131725311279
661,0.00022184002913317645,0.8926131725311279
662,0.00020584929693634254,0.8926131725311279
663,0.0001679338819453089,0.8926131725311279
664,0.00026634527639571293,0.8926131725311279
665,0.00015559214304450582,0.8926131725311279
666,0.0002494248650325887,0.8976800441741943
667,0.00017046513773513803,0.8989906311035156
668,0.00018742714405398312,0.8989906311035156
669,0.0001985337184487172,0.8989906311035156
670,0.00023930445039705407,0.8989906311035156
671,0.00018537998501688287,0.8989906311035156
672,0.00020446445672871335,0.8989906311035156
673,0.0001522484476510372,0.904010534286499
674,0.0002934965265770099,0.904010534286499
