o_zone_id,d_zone_id,volume,period,agent_type
1,105,0.0100,AM,auto
1,106,1.1300,AM,auto
1,107,0.0600,AM,auto
1,108,0.1000,AM,auto
1,109,0.0600,AM,auto
1,110,0.1300,AM,auto
1,111,0.2200,AM,auto
1,112,0.1000,AM,auto
1,113,0.0900,AM,auto
1,114,0.0400,AM,auto
1,115,0.0700,AM,auto
1,116,0.0300,AM,auto
1,117,0.0100,AM,auto
1,118,0.0400,AM,auto
1,119,0.0100,AM,auto
1,120,1.0300,AM,auto
1,121,0.0300,AM,auto
1,122,0.0200,AM,auto
1,123,0.0200,AM,auto
1,124,0.0100,AM,auto
1,125,0.0300,AM,auto
1,127,0.0300,AM,auto
1,128,0.0200,AM,auto
1,129,0.4400,AM,auto
1,130,0.0800,AM,auto
1,131,0.3700,AM,auto
1,132,0.1800,AM,auto
1,133,7.9000,AM,auto
1,134,2.5800,AM,auto
1,135,5.1700,AM,auto
1,136,1.9700,AM,auto
1,137,0.0500,AM,auto
1,138,0.0100,AM,auto
1,139,0.0200,AM,auto
1,140,0.0200,AM,auto
1,141,0.4300,AM,auto
1,142,1.3500,AM,auto
1,143,0.2400,AM,auto
1,144,0.0600,AM,auto
1,145,3.3400,AM,auto
1,146,3.2800,AM,auto
1,147,7.6500,AM,auto
1,148,2.0000,AM,auto
1,149,0.1200,AM,auto
1,150,1.0200,AM,auto
1,151,0.0200,AM,auto
1,152,1.0200,AM,auto
1,153,1.3200,AM,auto
1,154,1.2500,AM,auto
1,155,0.0800,AM,auto
1,156,0.0500,AM,auto
1,157,0.7000,AM,auto
1,158,0.3400,AM,auto
1,159,1.3400,AM,auto
1,160,0.1100,AM,auto
1,161,0.1000,AM,auto
1,164,0.0200,AM,auto
1,166,0.0600,AM,auto
1,167,0.0200,AM,auto
1,170,0.1100,AM,auto
1,171,0.0100,AM,auto
1,172,0.0300,AM,auto
1,178,0.0200,AM,auto
1,179,0.0100,AM,auto
1,182,0.0200,AM,auto
1,184,0.0100,AM,auto
1,188,1.0300,AM,auto
1,189,0.0200,AM,auto
1,190,0.0100,AM,auto
1,191,0.0100,AM,auto
1,194,1.0000,AM,auto
1,199,0.0100,AM,auto
1,203,0.0100,AM,auto
1,204,0.0100,AM,auto
1,205,0.0300,AM,auto
1,207,0.0600,AM,auto
1,208,0.0200,AM,auto
1,209,1.0400,AM,auto
1,210,0.2000,AM,auto
1,211,0.0100,AM,auto
1,212,0.0100,AM,auto
1,214,0.0200,AM,auto
1,216,0.1800,AM,auto
1,217,0.0400,AM,auto
1,218,0.2700,AM,auto
1,219,0.2600,AM,auto
1,220,1.2700,AM,auto
1,221,0.4900,AM,auto
1,222,0.0400,AM,auto
1,223,0.0500,AM,auto
1,224,0.0400,AM,auto
1,225,0.1200,AM,auto
1,226,0.0900,AM,auto
1,227,1.4200,AM,auto
1,228,1.2900,AM,auto
1,229,1.6700,AM,auto
1,230,0.5900,AM,auto
1,231,1.8300,AM,auto
1,232,9.2400,AM,auto
1,233,4.7700,AM,auto
1,249,1.0000,AM,auto
1,256,1.0000,AM,auto
1,258,0.0100,AM,auto
1,259,0.0100,AM,auto
1,260,0.0100,AM,auto
1,262,0.0100,AM,auto
1,267,0.0400,AM,auto
1,268,0.0100,AM,auto
1,269,0.0200,AM,auto
1,270,0.0100,AM,auto
1,275,0.0100,AM,auto
1,279,0.0100,AM,auto
1,287,0.0100,AM,auto
1,288,0.0100,AM,auto
1,295,0.0100,AM,auto
1,303,0.0100,AM,auto
1,356,0.5700,AM,auto
1,357,0.1400,AM,auto
1,358,0.0100,AM,auto
1,359,0.0100,AM,auto
1,360,0.0100,AM,auto
1,362,1.0000,AM,auto
1,376,0.0100,AM,auto
1,378,1.0000,AM,auto
1,380,1.0000,AM,auto
1,387,24.0000,AM,auto
2,1,309.9200,AM,auto
2,2,406.5200,AM,auto
2,3,285.2900,AM,auto
2,4,376.1700,AM,auto
2,5,357.8400,AM,auto
2,6,380.3100,AM,auto
2,7,226.0200,AM,auto
2,8,188.7200,AM,auto
2,9,80.8400,AM,auto
2,10,145.4000,AM,auto
2,11,44.4900,AM,auto
2,12,53.0600,AM,auto
2,13,47.3300,AM,auto
2,14,231.9500,AM,auto
2,15,96.1400,AM,auto
2,16,122.8100,AM,auto
2,17,293.8100,AM,auto
2,18,151.9500,AM,auto
2,19,30.3900,AM,auto
2,20,22.0800,AM,auto
2,21,16.4000,AM,auto
2,22,17.7000,AM,auto
2,23,41.3000,AM,auto
2,24,15.0700,AM,auto
2,25,9.2100,AM,auto
2,26,15.0100,AM,auto
2,27,8.0600,AM,auto
2,28,34.2800,AM,auto
2,29,27.2100,AM,auto
2,30,4.5900,AM,auto
2,31,5.0900,AM,auto
2,32,4.5300,AM,auto
2,33,1.2900,AM,auto
2,34,4.9200,AM,auto
2,35,4.3600,AM,auto
2,36,8.4800,AM,auto
2,37,59.9800,AM,auto
2,38,1.2200,AM,auto
2,39,1.9600,AM,auto
2,40,0.1400,AM,auto
2,41,7.9700,AM,auto
2,42,0.3900,AM,auto
2,43,9.8600,AM,auto
2,44,4.0000,AM,auto
2,45,10.8100,AM,auto
2,46,7.9100,AM,auto
2,47,41.8500,AM,auto
2,48,22.6300,AM,auto
2,49,39.9900,AM,auto
2,50,27.0400,AM,auto
2,51,14.4500,AM,auto
2,52,102.5400,AM,auto
2,53,95.0800,AM,auto
2,54,0.0800,AM,auto
2,55,0.0900,AM,auto
2,56,0.1700,AM,auto
2,57,1.0600,AM,auto
2,58,10.2600,AM,auto
2,59,1.9100,AM,auto
2,60,1.4500,AM,auto
2,61,0.6000,AM,auto
2,62,6.2800,AM,auto
2,63,8.3100,AM,auto
2,64,46.7400,AM,auto
2,65,4.2600,AM,auto
2,66,49.2900,AM,auto
2,67,19.5600,AM,auto
2,68,85.3500,AM,auto
2,69,57.5500,AM,auto
2,70,222.5000,AM,auto
2,71,121.5900,AM,auto
2,72,737.6800,AM,auto
2,73,425.8300,AM,auto
2,74,191.4500,AM,auto
2,75,109.1100,AM,auto
2,76,75.7200,AM,auto
2,77,43.1900,AM,auto
2,78,62.0200,AM,auto
2,79,67.2100,AM,auto
2,80,32.6700,AM,auto
2,81,16.1200,AM,auto
2,82,11.2700,AM,auto
2,83,3.3300,AM,auto
2,84,17.8900,AM,auto
2,85,18.5000,AM,auto
2,86,4.0000,AM,auto
2,87,1.5200,AM,auto
2,88,1.4700,AM,auto
2,89,0.2800,AM,auto
2,90,1.2100,AM,auto
2,91,3.0800,AM,auto
2,92,0.0400,AM,auto
2,93,0.2500,AM,auto
2,94,0.0300,AM,auto
2,95,0.0700,AM,auto
2,96,0.0200,AM,auto
2,97,1.4900,AM,auto
2,98,1.4100,AM,auto
2,99,0.1800,AM,auto
2,100,0.0900,AM,auto
2,101,1.2000,AM,auto
2,102,0.0400,AM,auto
2,103,0.0300,AM,auto
2,104,0.0300,AM,auto
2,105,0.0100,AM,auto
2,106,1.1200,AM,auto
2,107,1.0500,AM,auto
2,108,0.0900,AM,auto
2,109,0.0600,AM,auto
2,110,1.1200,AM,auto
2,111,0.2000,AM,auto
2,112,0.0900,AM,auto
2,113,1.0800,AM,auto
2,114,0.0300,AM,auto
2,115,0.0600,AM,auto
2,116,0.0300,AM,auto
2,117,0.0100,AM,auto
2,118,0.0300,AM,auto
2,119,0.0100,AM,auto
2,120,0.0200,AM,auto
2,121,0.0200,AM,auto
2,122,1.0200,AM,auto
2,123,2.0200,AM,auto
2,124,0.0100,AM,auto
2,125,0.0500,AM,auto
2,126,0.0100,AM,auto
2,127,0.0600,AM,auto
2,128,0.0400,AM,auto
2,129,0.8700,AM,auto
2,130,0.1700,AM,auto
2,131,0.7300,AM,auto
2,132,2.3600,AM,auto
2,133,11.6200,AM,auto
2,134,5.1000,AM,auto
2,135,10.2000,AM,auto
2,136,7.8800,AM,auto
2,137,0.0900,AM,auto
2,138,2.0300,AM,auto
2,139,0.0400,AM,auto
2,140,0.0300,AM,auto
2,141,0.8500,AM,auto
2,142,1.6800,AM,auto
2,143,0.4700,AM,auto
2,144,0.1200,AM,auto
2,145,7.5700,AM,auto
2,146,3.5200,AM,auto
2,147,12.1500,AM,auto
2,148,5.9400,AM,auto
2,149,1.2400,AM,auto
2,150,0.0300,AM,auto
2,151,0.0300,AM,auto
2,152,0.0300,AM,auto
2,153,0.6300,AM,auto
2,154,1.4900,AM,auto
2,155,0.1500,AM,auto
2,156,0.0900,AM,auto
2,157,2.3700,AM,auto
2,158,0.6700,AM,auto
2,159,1.5200,AM,auto
2,160,0.2000,AM,auto
2,161,0.1500,AM,auto
2,164,0.0400,AM,auto
2,166,0.1300,AM,auto
2,167,0.0300,AM,auto
2,170,0.2200,AM,auto
2,171,0.0200,AM,auto
2,172,2.0600,AM,auto
2,173,0.0100,AM,auto
2,176,0.0100,AM,auto
2,178,0.0400,AM,auto
2,179,0.0100,AM,auto
2,182,0.0300,AM,auto
2,183,0.0100,AM,auto
2,184,0.0100,AM,auto
2,185,0.0100,AM,auto
2,188,1.0500,AM,auto
2,189,1.0400,AM,auto
2,190,1.0300,AM,auto
2,191,0.0200,AM,auto
2,198,0.0100,AM,auto
2,199,0.0200,AM,auto
2,200,1.0000,AM,auto
2,201,0.0100,AM,auto
2,203,0.0200,AM,auto
2,204,0.0100,AM,auto
2,205,0.0400,AM,auto
2,206,0.0100,AM,auto
2,207,0.1000,AM,auto
2,208,0.0300,AM,auto
2,209,1.0700,AM,auto
2,210,1.3300,AM,auto
2,211,0.0200,AM,auto
2,212,0.0100,AM,auto
2,214,0.0400,AM,auto
2,216,0.3000,AM,auto
2,217,1.0700,AM,auto
2,218,0.4500,AM,auto
2,219,0.4300,AM,auto
2,220,0.4600,AM,auto
2,221,2.8200,AM,auto
2,222,1.0700,AM,auto
2,223,0.0800,AM,auto
2,224,0.0700,AM,auto
2,225,0.2100,AM,auto
2,226,0.1600,AM,auto
2,227,0.7000,AM,auto
2,228,0.4900,AM,auto
2,229,2.8200,AM,auto
2,230,2.0000,AM,auto
2,231,3.0800,AM,auto
2,232,14.1800,AM,auto
2,233,10.0200,AM,auto
2,244,1.0000,AM,auto
2,258,0.0100,AM,auto
2,259,1.0100,AM,auto
2,260,0.0100,AM,auto
2,262,0.0100,AM,auto
2,267,0.0600,AM,auto
2,268,0.0200,AM,auto
2,269,0.0200,AM,auto
2,270,0.0100,AM,auto
2,273,0.0100,AM,auto
2,275,0.0100,AM,auto
2,277,0.0100,AM,auto
2,279,0.0100,AM,auto
2,287,0.0100,AM,auto
2,288,0.0100,AM,auto
2,290,1.0000,AM,auto
2,295,0.0100,AM,auto
2,303,0.0100,AM,auto
2,320,0.0100,AM,auto
2,356,0.5100,AM,auto
2,357,0.1300,AM,auto
2,358,0.0100,AM,auto
2,359,0.0100,AM,auto
2,360,0.0100,AM,auto
2,376,0.0200,AM,auto
3,1,344.3500,AM,auto
3,2,283.9600,AM,auto
3,3,951.1000,AM,auto
3,4,785.3200,AM,auto
3,5,1434.0700,AM,auto
3,6,205.1000,AM,auto
3,7,419.9000,AM,auto
3,8,108.5500,AM,auto
3,9,63.8400,AM,auto
3,10,260.0900,AM,auto
3,11,77.6500,AM,auto
3,12,107.9700,AM,auto
3,13,111.0700,AM,auto
3,14,471.9000,AM,auto
3,15,268.2700,AM,auto
3,16,474.0200,AM,auto
3,17,1200.9400,AM,auto
3,18,585.8700,AM,auto
3,19,112.7600,AM,auto
3,20,50.1900,AM,auto
3,21,63.3600,AM,auto
3,22,79.8900,AM,auto
3,23,147.3400,AM,auto
3,24,43.1300,AM,auto
3,25,24.6400,AM,auto
3,26,50.5200,AM,auto
3,27,35.3500,AM,auto
3,28,118.1700,AM,auto
3,29,93.8800,AM,auto
3,30,10.5700,AM,auto
3,31,12.7700,AM,auto
3,32,10.3000,AM,auto
3,33,9.2600,AM,auto
3,34,20.0100,AM,auto
3,35,18.9400,AM,auto
3,36,20.0800,AM,auto
3,37,35.5400,AM,auto
3,38,0.1300,AM,auto
3,39,2.5400,AM,auto
3,40,0.0800,AM,auto
3,41,6.3700,AM,auto
3,42,0.2300,AM,auto
3,43,5.3800,AM,auto
3,44,1.2300,AM,auto
3,45,3.5800,AM,auto
3,46,6.2300,AM,auto
3,47,18.9500,AM,auto
3,48,17.7600,AM,auto
3,49,21.6000,AM,auto
3,50,15.7400,AM,auto
3,51,7.3300,AM,auto
3,52,78.8700,AM,auto
3,53,45.1200,AM,auto
3,54,0.0500,AM,auto
3,55,0.0500,AM,auto
3,56,0.1000,AM,auto
3,57,0.0400,AM,auto
3,58,8.5400,AM,auto
3,59,0.5400,AM,auto
3,60,0.7200,AM,auto
3,61,2.3000,AM,auto
3,62,7.8300,AM,auto
3,63,6.5700,AM,auto
3,64,30.7500,AM,auto
3,65,3.1100,AM,auto
3,66,22.8500,AM,auto
3,67,8.4000,AM,auto
3,68,36.7000,AM,auto
3,69,34.5400,AM,auto
3,70,93.0100,AM,auto
3,71,51.2900,AM,auto
3,72,335.1900,AM,auto
3,73,177.2300,AM,auto
3,74,215.0300,AM,auto
3,75,124.1000,AM,auto
3,76,68.5800,AM,auto
3,77,34.5700,AM,auto
3,78,55.1200,AM,auto
3,79,34.6000,AM,auto
3,80,30.5300,AM,auto
3,81,23.2300,AM,auto
3,82,17.5600,AM,auto
3,83,2.8300,AM,auto
3,84,30.1400,AM,auto
3,85,44.8700,AM,auto
3,86,9.8500,AM,auto
3,87,4.7800,AM,auto
3,88,2.0400,AM,auto
3,89,1.9700,AM,auto
3,90,5.0100,AM,auto
3,91,7.7000,AM,auto
3,92,0.1100,AM,auto
3,93,3.0700,AM,auto
3,94,0.1000,AM,auto
3,95,0.3000,AM,auto
3,96,0.0600,AM,auto
3,97,6.1300,AM,auto
3,98,3.8100,AM,auto
3,99,0.8000,AM,auto
3,100,1.3900,AM,auto
3,101,0.8700,AM,auto
3,102,0.1600,AM,auto
3,103,0.0900,AM,auto
3,104,0.1100,AM,auto
3,105,0.0300,AM,auto
3,106,1.5300,AM,auto
3,107,0.2300,AM,auto
3,108,0.3800,AM,auto
3,109,1.2500,AM,auto
3,110,1.5200,AM,auto
3,111,0.8700,AM,auto
3,112,0.3800,AM,auto
3,113,2.3400,AM,auto
3,114,0.1500,AM,auto
3,115,1.2600,AM,auto
3,116,1.1300,AM,auto
3,117,0.0300,AM,auto
3,118,0.1400,AM,auto
3,119,0.0400,AM,auto
3,120,0.1000,AM,auto
3,121,0.1000,AM,auto
3,122,1.0800,AM,auto
3,123,0.0900,AM,auto
3,124,0.0500,AM,auto
3,125,0.0300,AM,auto
3,127,0.0300,AM,auto
3,128,0.0200,AM,auto
3,129,3.4300,AM,auto
3,130,0.0800,AM,auto
3,131,0.4400,AM,auto
3,132,1.2100,AM,auto
3,133,9.7700,AM,auto
3,134,2.5400,AM,auto
3,135,7.3600,AM,auto
3,136,7.3100,AM,auto
3,137,2.0600,AM,auto
3,138,1.0200,AM,auto
3,139,0.0300,AM,auto
3,140,0.0200,AM,auto
3,141,2.5100,AM,auto
3,142,1.4100,AM,auto
3,143,0.3300,AM,auto
3,144,0.0800,AM,auto
3,145,5.9200,AM,auto
3,146,1.5000,AM,auto
3,147,9.3800,AM,auto
3,148,5.7500,AM,auto
3,149,3.1600,AM,auto
3,150,0.0200,AM,auto
3,151,0.0300,AM,auto
3,152,0.0300,AM,auto
3,153,0.4400,AM,auto
3,154,0.3400,AM,auto
3,155,1.1400,AM,auto
3,156,0.0800,AM,auto
3,157,3.3600,AM,auto
3,158,1.5200,AM,auto
3,159,1.3400,AM,auto
3,160,0.4300,AM,auto
3,161,0.4100,AM,auto
3,164,0.0200,AM,auto
3,166,0.0800,AM,auto
3,167,0.0200,AM,auto
3,170,1.1300,AM,auto
3,171,0.0100,AM,auto
3,172,0.0400,AM,auto
3,178,0.0200,AM,auto
3,179,0.0100,AM,auto
3,182,0.0200,AM,auto
3,184,0.0100,AM,auto
3,188,1.0400,AM,auto
3,189,1.0300,AM,auto
3,190,0.0200,AM,auto
3,191,0.0200,AM,auto
3,199,0.0100,AM,auto
3,203,0.0100,AM,auto
3,205,0.0200,AM,auto
3,207,1.0400,AM,auto
3,208,0.0100,AM,auto
3,209,0.0300,AM,auto
3,210,2.1400,AM,auto
3,211,0.0100,AM,auto
3,214,0.0200,AM,auto
3,216,0.1200,AM,auto
3,217,1.0300,AM,auto
3,218,1.1800,AM,auto
3,219,2.1800,AM,auto
3,220,1.1900,AM,auto
3,221,0.3300,AM,auto
3,222,0.0300,AM,auto
3,223,0.0300,AM,auto
3,224,0.0300,AM,auto
3,225,1.0900,AM,auto
3,226,0.0600,AM,auto
3,227,0.2900,AM,auto
3,228,0.2000,AM,auto
3,229,1.1500,AM,auto
3,230,0.4100,AM,auto
3,231,1.2500,AM,auto
3,232,5.9500,AM,auto
3,233,5.2600,AM,auto
3,237,1.0000,AM,auto
3,244,1.0000,AM,auto
3,247,2.0000,AM,auto
3,253,2.0000,AM,auto
3,259,0.0100,AM,auto
3,260,0.0100,AM,auto
3,263,0.0100,AM,auto
3,267,0.1700,AM,auto
3,268,0.0500,AM,auto
3,269,0.0700,AM,auto
3,270,0.0300,AM,auto
3,271,0.0100,AM,auto
3,272,0.0100,AM,auto
3,273,0.0200,AM,auto
3,275,0.0300,AM,auto
3,276,0.0100,AM,auto
3,277,0.0200,AM,auto
3,278,0.0100,AM,auto
3,279,0.0300,AM,auto
3,280,1.0100,AM,auto
3,283,0.0100,AM,auto
3,287,0.0300,AM,auto
3,288,0.0300,AM,auto
3,291,0.0100,AM,auto
3,295,0.0300,AM,auto
3,296,0.0200,AM,auto
3,297,0.0200,AM,auto
3,298,0.0100,AM,auto
3,303,0.0300,AM,auto
3,304,0.0100,AM,auto
3,305,0.0100,AM,auto
3,309,1.0000,AM,auto
3,320,0.0200,AM,auto
3,346,0.0100,AM,auto
3,356,2.2400,AM,auto
3,357,0.5600,AM,auto
3,358,0.0600,AM,auto
3,359,0.0600,AM,auto
3,360,0.0500,AM,auto
3,362,0.0100,AM,auto
3,375,1.0000,AM,auto
3,376,1.0100,AM,auto
3,377,1.0000,AM,auto
3,381,4.0000,AM,auto
3,382,4.0000,AM,auto
3,383,1.0000,AM,auto
3,387,16.0000,AM,auto
4,1,181.3900,AM,auto
4,2,339.0700,AM,auto
4,3,760.5000,AM,auto
4,4,670.0300,AM,auto
4,5,994.1400,AM,auto
4,6,276.1400,AM,auto
4,7,570.6400,AM,auto
4,8,140.6500,AM,auto
4,9,88.6800,AM,auto
4,10,362.7400,AM,auto
4,11,105.6300,AM,auto
4,12,148.1700,AM,auto
4,13,132.6000,AM,auto
4,14,655.8700,AM,auto
4,15,266.0100,AM,auto
4,16,354.4100,AM,auto
4,17,815.4600,AM,auto
4,18,413.5700,AM,auto
4,19,80.6300,AM,auto
4,20,51.4400,AM,auto
4,21,46.3700,AM,auto
4,22,52.0100,AM,auto
4,23,110.3600,AM,auto
4,24,35.7900,AM,auto
4,25,19.4500,AM,auto
4,26,38.7100,AM,auto
4,27,25.9200,AM,auto
4,28,83.5500,AM,auto
4,29,63.9700,AM,auto
4,30,10.7200,AM,auto
4,31,10.1900,AM,auto
4,32,10.5300,AM,auto
4,33,3.8400,AM,auto
4,34,15.6800,AM,auto
4,35,17.9700,AM,auto
4,36,13.3900,AM,auto
4,37,50.7000,AM,auto
4,38,0.1900,AM,auto
4,39,2.7700,AM,auto
4,40,0.1200,AM,auto
4,41,14.9500,AM,auto
4,42,0.3300,AM,auto
4,43,7.9400,AM,auto
4,44,3.6900,AM,auto
4,45,7.6300,AM,auto
4,46,4.1700,AM,auto
4,47,19.4200,AM,auto
4,48,19.5300,AM,auto
4,49,26.2100,AM,auto
4,50,16.9900,AM,auto
4,51,6.2500,AM,auto
4,52,50.2200,AM,auto
4,53,43.5200,AM,auto
4,54,1.0700,AM,auto
4,55,0.0700,AM,auto
4,56,0.1400,AM,auto
4,57,0.0500,AM,auto
4,58,11.6200,AM,auto
4,59,0.7700,AM,auto
4,60,2.0300,AM,auto
4,61,2.4300,AM,auto
4,62,4.0300,AM,auto
4,63,9.6700,AM,auto
4,64,46.4700,AM,auto
4,65,5.0200,AM,auto
4,66,31.1800,AM,auto
4,67,14.7000,AM,auto
4,68,49.0900,AM,auto
4,69,41.8800,AM,auto
4,70,107.8600,AM,auto
4,71,67.0500,AM,auto
4,72,382.3400,AM,auto
4,73,245.7800,AM,auto
4,74,111.6100,AM,auto
4,75,66.7300,AM,auto
4,76,76.6400,AM,auto
4,77,48.6400,AM,auto
4,78,71.8200,AM,auto
4,79,48.5200,AM,auto
4,80,43.2600,AM,auto
4,81,25.7300,AM,auto
4,82,19.2900,AM,auto
4,83,5.3400,AM,auto
4,84,39.5700,AM,auto
4,85,53.3400,AM,auto
4,86,8.4100,AM,auto
4,87,3.9600,AM,auto
4,88,5.3700,AM,auto
4,89,0.6500,AM,auto
4,90,5.5200,AM,auto
4,91,6.1400,AM,auto
4,92,0.0800,AM,auto
4,93,2.7200,AM,auto
4,94,0.0700,AM,auto
4,95,0.2000,AM,auto
4,96,0.0400,AM,auto
4,97,5.4200,AM,auto
4,98,3.2100,AM,auto
4,99,1.5400,AM,auto
4,100,0.2600,AM,auto
4,101,0.5800,AM,auto
4,102,0.1100,AM,auto
4,103,0.0600,AM,auto
4,104,0.0800,AM,auto
4,105,0.0200,AM,auto
4,106,0.3600,AM,auto
4,107,1.1600,AM,auto
4,108,0.2600,AM,auto
4,109,2.1700,AM,auto
4,110,2.3500,AM,auto
4,111,2.5800,AM,auto
4,112,1.2600,AM,auto
4,113,1.2300,AM,auto
4,114,0.1000,AM,auto
4,115,1.1700,AM,auto
4,116,0.0800,AM,auto
4,117,0.0200,AM,auto
4,118,0.0900,AM,auto
4,119,0.0300,AM,auto
4,120,0.0700,AM,auto
4,121,1.0700,AM,auto
4,122,1.0500,AM,auto
4,123,1.0600,AM,auto
4,124,0.0300,AM,auto
4,125,0.0400,AM,auto
4,127,0.0500,AM,auto
4,128,1.0300,AM,auto
4,129,1.6100,AM,auto
4,130,0.1200,AM,auto
4,131,1.6200,AM,auto
4,132,1.3000,AM,auto
4,133,15.8100,AM,auto
4,134,2.2000,AM,auto
4,135,12.2200,AM,auto
4,136,9.3000,AM,auto
4,137,1.0800,AM,auto
4,138,2.0200,AM,auto
4,139,0.0300,AM,auto
4,140,0.0300,AM,auto
4,141,0.7200,AM,auto
4,142,0.5800,AM,auto
4,143,1.4000,AM,auto
4,144,2.1000,AM,auto
4,145,6.5900,AM,auto
4,146,2.1500,AM,auto
4,147,13.8000,AM,auto
4,148,8.3600,AM,auto
4,149,2.2000,AM,auto
4,150,0.0300,AM,auto
4,151,0.0300,AM,auto
4,152,0.0300,AM,auto
4,153,2.5300,AM,auto
4,154,0.4200,AM,auto
4,155,0.1300,AM,auto
4,156,1.0800,AM,auto
4,157,3.1700,AM,auto
4,158,0.5700,AM,auto
4,159,3.8900,AM,auto
4,160,0.2900,AM,auto
4,161,1.2800,AM,auto
4,164,0.0300,AM,auto
4,166,0.1100,AM,auto
4,167,0.0300,AM,auto
4,170,1.1900,AM,auto
4,171,0.0100,AM,auto
4,172,0.0500,AM,auto
4,176,0.0100,AM,auto
4,178,0.0400,AM,auto
4,179,0.0100,AM,auto
4,182,0.0300,AM,auto
4,184,0.0100,AM,auto
4,185,0.0100,AM,auto
4,188,2.0400,AM,auto
4,189,0.0300,AM,auto
4,190,0.0200,AM,auto
4,191,0.0200,AM,auto
4,199,1.0100,AM,auto
4,203,1.0100,AM,auto
4,205,0.0200,AM,auto
4,207,1.0500,AM,auto
4,208,1.0100,AM,auto
4,209,0.0300,AM,auto
4,210,2.1500,AM,auto
4,211,0.0100,AM,auto
4,212,0.0100,AM,auto
4,213,1.0000,AM,auto
4,214,0.0200,AM,auto
4,216,0.1300,AM,auto
4,217,0.0300,AM,auto
4,218,0.2000,AM,auto
4,219,1.2000,AM,auto
4,220,1.2100,AM,auto
4,221,1.3700,AM,auto
4,222,1.0400,AM,auto
4,223,0.0400,AM,auto
4,224,0.0300,AM,auto
4,225,0.1000,AM,auto
4,226,0.0800,AM,auto
4,227,0.3200,AM,auto
4,228,0.2200,AM,auto
4,229,2.2800,AM,auto
4,230,1.4500,AM,auto
4,231,2.3900,AM,auto
4,232,8.5100,AM,auto
4,233,4.6300,AM,auto
4,236,1.0000,AM,auto
4,239,1.0000,AM,auto
4,247,1.0000,AM,auto
4,253,1.0000,AM,auto
4,257,1.0000,AM,auto
4,258,0.0100,AM,auto
4,259,0.0100,AM,auto
4,260,0.0100,AM,auto
4,261,1.0000,AM,auto
4,262,0.0100,AM,auto
