link_id,from_node_id,to_node_id,link_type,directed,length,lanes,capacity,free_speed,vdf_fftt,vdf_alpha,vdf_beta,allowed_uses
117,60,61,arterial,1,1.0,1,1000.0,30,1.96853,0.15,4.0,auto
118,60,84,arterial,1,1.0,1,1000.0,30,1.994764,0.15,4.0,auto
119,61,62,arterial,1,1.0,1,1000.0,30,1.97194,0.15,4.0,auto
120,61,85,arterial,1,1.0,1,1000.0,30,2.027579,0.15,4.0,auto
121,62,63,arterial,1,1.0,1,1000.0,30,1.983585,0.15,4.0,auto
122,62,86,arterial,1,1.0,1,1000.0,30,1.996252,0.15,4.0,auto
123,63,64,arterial,1,1.0,1,1000.0,30,2.039944,0.15,4.0,auto
124,63,87,arterial,1,1.0,1,1000.0,30,2.02818,0.15,4.0,auto
125,64,65,arterial,1,1.0,1,1000.0,30,2.038081,0.15,4.0,auto
126,64,88,arterial,1,1.0,1,1000.0,30,1.996283,0.15,4.0,auto
127,65,66,arterial,1,1.0,1,1000.0,30,1.999053,0.15,4.0,auto
128,65,89,arterial,1,1.0,1,1000.0,30,2.01836,0.15,4.0,auto
129,66,67,arterial,1,1.0,1,1000.0,30,1.998323,0.15,4.0,auto
130,66,90,arterial,1,1.0,1,1000.0,30,1.983282,0.15,4.0,auto
131,67,68,arterial,1,1.0,1,1000.0,30,1.992303,0.15,4.0,auto
132,67,91,arterial,1,1.0,1,1000.0,30,1.971721,0.15,4.0,auto
133,68,69,arterial,1,1.0,1,1000.0,30,1.99016,0.15,4.0,auto
134,68,92,arterial,1,1.0,1,1000.0,30,2.039071,0.15,4.0,auto
135,69,70,arterial,1,1.0,1,1000.0,30,2.036785,0.15,4.0,auto
136,69,93,arterial,1,1.0,1,1000.0,30,2.010157,0.15,4.0,auto
137,70,71,arterial,1,1.0,1,1000.0,30,1.999946,0.15,4.0,auto
138,70,94,arterial,1,1.0,1,1000.0,30,1.987078,0.15,4.0,auto
139,71,72,arterial,1,1.0,1,1000.0,30,1.967131,0.15,4.0,auto
140,71,95,arterial,1,1.0,1,1000.0,30,1.981785,0.15,4.0,auto
141,72,96,arterial,1,1.0,1,1000.0,30,2.029391,0.15,4.0,auto
142,73,74,arterial,1,1.0,1,1000.0,30,1.988906,0.15,4.0,auto
143,73,97,arterial,1,1.0,1,1000.0,30,2.022882,0.15,4.0,auto
144,74,75,arterial,1,1.0,1,1000.0,30,2.021992,0.15,4.0,auto
145,74,98,arterial,1,1.0,1,1000.0,30,2.015568,0.15,4.0,auto
146,75,76,arterial,1,1.0,1,1000.0,30,2.013121,0.15,4.0,auto
147,75,99,arterial,1,1.0,1,1000.0,30,2.020771,0.15,4.0,auto
148,76,77,arterial,1,1.0,1,1000.0,30,1.989075,0.15,4.0,auto
149,76,100,arterial,1,1.0,1,1000.0,30,2.016358,0.15,4.0,auto
150,77,78,arterial,1,1.0,1,1000.0,30,1.982468,0.15,4.0,auto
151,77,101,arterial,1,1.0,1,1000.0,30,1.998855,0.15,4.0,auto
152,78,79,arterial,1,1.0,1,1000.0,30,2.02158,0.15,4.0,auto
153,78,102,arterial,1,1.0,1,1000.0,30,2.015271,0.15,4.0,auto
154,79,80,arterial,1,1.0,1,1000.0,30,1.983508,0.15,4.0,auto
155,79,103,arterial,1,1.0,1,1000.0,30,2.035644,0.15,4.0,auto
156,80,81,arterial,1,1.0,1,1000.0,30,2.011975,0.15,4.0,auto
157,80,104,arterial,1,1.0,1,1000.0,30,2.006453,0.15,4.0,auto
158,81,82,arterial,1,1.0,1,1000.0,30,1.960926,0.15,4.0,auto
159,81,105,arterial,1,1.0,1,1000.0,30,2.003759,0.15,4.0,auto
160,82,83,arterial,1,1.0,1,1000.0,30,1.980055,0.15,4.0,auto
161,82,106,arterial,1,1.0,1,1000.0,30,2.013731,0.15,4.0,auto
162,83,84,arterial,1,1.0,1,1000.0,30,1.997035,0.15,4.0,auto
163,83,107,arterial,1,1.0,1,1000.0,30,2.025334,0.15,4.0,auto
164,84,85,arterial,1,1.0,1,1000.0,30,2.011795,0.15,4.0,auto
165,84,108,arterial,1,1.0,1,1000.0,30,2.02381,0.15,4.0,auto
166,85,86,arterial,1,1.0,1,1000.0,30,1.987831,0.15,4.0,auto
167,85,109,arterial,1,1.0,1,1000.0,30,2.011525,0.15,4.0,auto
168,86,87,arterial,1,1.0,1,1000.0,30,2.019026,0.15,4.0,auto
169,86,110,arterial,1,1.0,1,1000.0,30,2.026255,0.15,4.0,auto
170,87,88,arterial,1,1.0,1,1000.0,30,1.988004,0.15,4.0,auto
171,87,111,arterial,1,1.0,1,1000.0,30,2.02743,0.15,4.0,auto
172,88,89,arterial,1,1.0,1,1000.0,30,2.029593,0.15,4.0,auto
173,88,112,arterial,1,1.0,1,1000.0,30,2.015067,0.15,4.0,auto
174,89,90,arterial,1,1.0,1,1000.0,30,2.03809,0.15,4.0,auto
175,89,113,arterial,1,1.0,1,1000.0,30,2.036521,0.15,4.0,auto
176,90,91,arterial,1,1.0,1,1000.0,30,2.001451,0.15,4.0,auto
177,90,114,arterial,1,1.0,1,1000.0,30,2.002347,0.15,4.0,auto
178,91,92,arterial,1,1.0,1,1000.0,30,1.973294,0.15,4.0,auto
179,91,115,arterial,1,1.0,1,1000.0,30,2.02693,0.15,4.0,auto
180,92,93,arterial,1,1.0,1,1000.0,30,2.034991,0.15,4.0,auto
181,92,116,arterial,1,1.0,1,1000.0,30,1.998179,0.15,4.0,auto
182,93,94,arterial,1,1.0,1,1000.0,30,2.015314,0.15,4.0,auto
183,93,117,arterial,1,1.0,1,1000.0,30,2.017575,0.15,4.0,auto
184,94,95,arterial,1,1.0,1,1000.0,30,2.018428,0.15,4.0,auto
185,94,118,arterial,1,1.0,1,1000.0,30,1.973746,0.15,4.0,auto
186,95,96,arterial,1,1.0,1,1000.0,30,2.02243,0.15,4.0,auto
187,95,119,arterial,1,1.0,1,1000.0,30,2.006468,0.15,4.0,auto
188,96,120,arterial,1,1.0,1,1000.0,30,1.993663,0.15,4.0,auto
189,97,98,arterial,1,1.0,1,1000.0,30,2.009899,0.15,4.0,auto
190,97,121,arterial,1,1.0,1,1000.0,30,2.021976,0.15,4.0,auto
191,98,99,arterial,1,1.0,1,1000.0,30,2.010949,0.15,4.0,auto
192,98,122,arterial,1,1.0,1,1000.0,30,2.017633,0.15,4.0,auto
193,99,100,arterial,1,1.0,1,1000.0,30,1.96221,0.15,4.0,auto
194,99,123,arterial,1,1.0,1,1000.0,30,1.972802,0.15,4.0,auto
195,100,101,arterial,1,1.0,1,1000.0,30,1.995285,0.15,4.0,auto
196,100,124,arterial,1,1.0,1,1000.0,30,2.012009,0.15,4.0,auto
197,101,102,arterial,1,1.0,1,1000.0,30,1.977523,0.15,4.0,auto
198,101,125,arterial,1,1.0,1,1000.0,30,2.014877,0.15,4.0,auto
199,102,103,arterial,1,1.0,1,1000.0,30,2.010469,0.15,4.0,auto
200,102,126,arterial,1,1.0,1,1000.0,30,1.963349,0.15,4.0,auto
201,103,104,arterial,1,1.0,1,1000.0,30,1.997727,0.15,4.0,auto
202,103,127,arterial,1,1.0,1,1000.0,30,1.978099,0.15,4.0,auto
203,104,105,arterial,1,1.0,1,1000.0,30,1.964331,0.15,4.0,auto
204,104,128,arterial,1,1.0,1,1000.0,30,1.970682,0.15,4.0,auto
205,105,106,arterial,1,1.0,1,1000.0,30,1.985388,0.15,4.0,auto
206,105,129,arterial,1,1.0,1,1000.0,30,1.974524,0.15,4.0,auto
207,106,107,arterial,1,1.0,1,1000.0,30,1.975469,0.15,4.0,auto
208,106,130,arterial,1,1.0,1,1000.0,30,1.962853,0.15,4.0,auto
209,107,108,arterial,1,1.0,1,1000.0,30,1.997226,0.15,4.0,auto
210,107,131,arterial,1,1.0,1,1000.0,30,1.990424,0.15,4.0,auto
211,108,109,arterial,1,1.0,1,1000.0,30,2.008944,0.15,4.0,auto
212,108,132,arterial,1,1.0,1,1000.0,30,2.007213,0.15,4.0,auto
213,109,110,arterial,1,1.0,1,1000.0,30,1.979028,0.15,4.0,auto
214,109,133,arterial,1,1.0,1,1000.0,30,2.032255,0.15,4.0,auto
215,110,111,arterial,1,1.0,1,1000.0,30,1.960053,0.15,4.0,auto
216,110,134,arterial,1,1.0,1,1000.0,30,1.99243,0.15,4.0,auto
217,111,112,arterial,1,1.0,1,1000.0,30,1.982282,0.15,4.0,auto
218,111,135,arterial,1,1.0,1,1000.0,30,1.992803,0.15,4.0,auto
219,112,113,arterial,1,1.0,1,1000.0,30,1.969206,0.15,4.0,auto
220,112,136,arterial,1,1.0,1,1000.0,30,2.02651,0.15,4.0,auto
221,113,114,arterial,1,1.0,1,1000.0,30,1.98991,0.15,4.0,auto
222,113,137,arterial,1,1.0,1,1000.0,30,1.962885,0.15,4.0,auto
223,114,115,arterial,1,1.0,1,1000.0,30,2.009085,0.15,4.0,auto
224,114,138,arterial,1,1.0,1,1000.0,30,1.967586,0.15,4.0,auto
225,115,116,arterial,1,1.0,1,1000.0,30,2.003618,0.15,4.0,auto
226,115,139,arterial,1,1.0,1,1000.0,30,1.98715,0.15,4.0,auto
227,116,117,arterial,1,1.0,1,1000.0,30,2.006472,0.15,4.0,auto
228,116,140,arterial,1,1.0,1,1000.0,30,2.036664,0.15,4.0,auto
229,117,118,arterial,1,1.0,1,1000.0,30,2.025482,0.15,4.0,auto
230,117,141,arterial,1,1.0,1,1000.0,30,1.993528,0.15,4.0,auto
231,118,119,arterial,1,1.0,1,1000.0,30,2.025039,0.15,4.0,auto
232,118,142,arterial,1,1.0,1,1000.0,30,2.011384,0.15,4.0,auto
233,119,120,arterial,1,1.0,1,1000.0,30,1.989555,0.15,4.0,auto
234,119,143,arterial,1,1.0,1,1000.0,30,1.971369,0.15,4.0,auto
235,120,144,arterial,1,1.0,1,1000.0,30,2.005109,0.15,4.0,auto
236,121,122,arterial,1,1.0,1,1000.0,30,2.036577,0.15,4.0,auto
237,121,145,arterial,1,1.0,1,1000.0,30,2.03744,0.15,4.0,auto
238,122,123,arterial,1,1.0,1,1000.0,30,2.008689,0.15,4.0,auto
239,122,146,arterial,1,1.0,1,1000.0,30,1.988089,0.15,4.0,auto
240,123,124,arterial,1,1.0,1,1000.0,30,2.031477,0.15,4.0,auto
241,123,147,arterial,1,1.0,1,1000.0,30,1.960076,0.15,4.0,auto
242,124,125,arterial,1,1.0,1,1000.0,30,1.968633,0.15,4.0,auto
243,124,148,arterial,1,1.0,1,1000.0,30,2.005265,0.15,4.0,auto
244,125,126,arterial,1,1.0,1,1000.0,30,2.009213,0.15,4.0,auto
245,125,149,arterial,1,1.0,1,1000.0,30,1.971256,0.15,4.0,auto
246,126,127,arterial,1,1.0,1,1000.0,30,2.010357,0.15,4.0,auto
247,126,150,arterial,1,1.0,1,1000.0,30,2.031303,0.15,4.0,auto
248,127,128,arterial,1,1.0,1,1000.0,30,1.990068,0.15,4.0,auto
249,127,151,arterial,1,1.0,1,1000.0,30,1.994535,0.15,4.0,auto
250,128,129,arterial,1,1.0,1,1000.0,30,1.978107,0.15,4.0,auto
251,128,152,arterial,1,1.0,1,1000.0,30,1.98332,0.15,4.0,auto
252,129,130,arterial,1,1.0,1,1000.0,30,2.037796,0.15,4.0,auto
253,129,153,arterial,1,1.0,1,1000.0,30,1.990382,0.15,4.0,auto
254,130,131,arterial,1,1.0,1,1000.0,30,2.036891,0.15,4.0,auto
255,130,154,arterial,1,1.0,1,1000.0,30,2.0331,0.15,4.0,auto
256,131,132,arterial,1,1.0,1,1000.0,30,2.007665,0.15,4.0,auto
257,131,155,arterial,1,1.0,1,1000.0,30,1.980786,0.15,4.0,auto
258,132,133,arterial,1,1.0,1,1000.0,30,2.038478,0.15,4.0,auto
259,132,156,arterial,1,1.0,1,1000.0,30,1.999704,0.15,4.0,auto
260,133,134,arterial,1,1.0,1,1000.0,30,1.993239,0.15,4.0,auto
261,133,157,arterial,1,1.0,1,1000.0,30,1.985532,0.15,4.0,auto
262,134,135,arterial,1,1.0,1,1000.0,30,2.038742,0.15,4.0,auto
263,134,158,arterial,1,1.0,1,1000.0,30,1.99934,0.15,4.0,auto
264,135,136,arterial,1,1.0,1,1000.0,30,1.982912,0.15,4.0,auto
265,135,159,arterial,1,1.0,1,1000.0,30,1.998155,0.15,4.0,auto
266,136,137,arterial,1,1.0,1,1000.0,30,1.969751,0.15,4.0,auto
267,136,160,arterial,1,1.0,1,1000.0,30,2.009735,0.15,4.0,auto
268,137,138,arterial,1,1.0,1,1000.0,30,1.995477,0.15,4.0,auto
269,137,161,arterial,1,1.0,1,1000.0,30,1.983448,0.15,4.0,auto
270,138,139,arterial,1,1.0,1,1000.0,30,2.022537,0.15,4.0,auto
271,138,162,arterial,1,1.0,1,1000.0,30,2.026144,0.15,4.0,auto
272,139,140,arterial,1,1.0,1,1000.0,30,1.961056,0.15,4.0,auto
273,139,163,arterial,1,1.0,1,1000.0,30,2.002605,0.15,4.0,auto
274,140,141,arterial,1,1.0,1,1000.0,30,1.981903,0.15,4.0,auto
275,140,164,arterial,1,1.0,1,1000.0,30,2.03482,0.15,4.0,auto
276,141,142,arterial,1,1.0,1,1000.0,30,2.022553,0.15,4.0,auto
277,141,165,arterial,1,1.0,1,1000.0,30,1.979653,0.15,4.0,auto
278,142,143,arterial,1,1.0,1,1000.0,30,1.981415,0.15,4.0,auto
279,142,166,arterial,1,1.0,1,1000.0,30,1.972381,0.15,4.0,auto
280,143,144,arterial,1,1.0,1,1000.0,30,2.039106,0.15,4.0,auto
281,143,167,arterial,1,1.0,1,1000.0,30,1.983455,0.15,4.0,auto
282,144,168,arterial,1,1.0,1,1000.0,30,1.997971,0.15,4.0,auto
283,145,146,arterial,1,1.0,1,1000.0,30,2.01159,0.15,4.0,auto
284,145,169,arterial,1,1.0,1,1000.0,30,2.008308,0.15,4.0,auto
285,146,147,arterial,1,1.0,1,1000.0,30,2.019478,0.15,4.0,auto
286,146,170,arterial,1,1.0,1,1000.0,30,1.969454,0.15,4.0,auto
287,147,148,arterial,1,1.0,1,1000.0,30,2.020832,0.15,4.0,auto
288,147,171,arterial,1,1.0,1,1000.0,30,1.984055,0.15,4.0,auto
289,148,149,arterial,1,1.0,1,1000.0,30,2.00268,0.15,4.0,auto
290,148,172,arterial,1,1.0,1,1000.0,30,1.98689,0.15,4.0,auto
291,149,150,arterial,1,1.0,1,1000.0,30,1.983746,0.15,4.0,auto
292,149,173,arterial,1,1.0,1,1000.0,30,2.002389,0.15,4.0,auto
293,150,151,arterial,1,1.0,1,1000.0,30,1.997147,0.15,4.0,auto
294,150,174,arterial,1,1.0,1,1000.0,30,1.988883,0.15,4.0,auto
295,151,152,arterial,1,1.0,1,1000.0,30,2.019601,0.15,4.0,auto
296,151,175,arterial,1,1.0,1,1000.0,30,2.007264,0.15,4.0,auto
297,152,153,arterial,1,1.0,1,1000.0,30,1.962914,0.15,4.0,auto
298,152,176,arterial,1,1.0,1,1000.0,30,1.980194,0.15,4.0,auto
299,153,154,arterial,1,1.0,1,1000.0,30,1.996449,0.15,4.0,auto
300,153,177,arterial,1,1.0,1,1000.0,30,2.033326,0.15,4.0,auto
301,154,155,arterial,1,1.0,1,1000.0,30,2.031035,0.15,4.0,auto
302,154,178,arterial,1,1.0,1,1000.0,30,2.003647,0.15,4.0,auto
303,155,156,arterial,1,1.0,1,1000.0,30,1.961165,0.15,4.0,auto
304,155,179,arterial,1,1.0,1,1000.0,30,2.022271,0.15,4.0,auto
305,156,157,arterial,1,1.0,1,1000.0,30,1.994219,0.15,4.0,auto
306,156,180,arterial,1,1.0,1,1000.0,30,2.006051,0.15,4.0,auto
307,157,158,arterial,1,1.0,1,1000.0,30,2.016654,0.15,4.0,auto
308,157,181,arterial,1,1.0,1,1000.0,30,2.010579,0.15,4.0,auto
309,158,159,arterial,1,1.0,1,1000.0,30,1.99855,0.15,4.0,auto
310,158,182,arterial,1,1.0,1,1000.0,30,2.032937,0.15,4.0,auto
311,159,160,arterial,1,1.0,1,1000.0,30,1.990838,0.15,4.0,auto
312,159,183,arterial,1,1.0,1,1000.0,30,1.991349,0.15,4.0,auto
313,160,161,arterial,1,1.0,1,1000.0,30,2.028152,0.15,4.0,auto
314,160,184,arterial,1,1.0,1,1000.0,30,1.975717,0.15,4.0,auto
315,161,162,arterial,1,1.0,1,1000.0,30,1.983716,0.15,4.0,auto
316,161,185,arterial,1,1.0,1,1000.0,30,2.026402,0.15,4.0,auto
317,162,163,arterial,1,1.0,1,1000.0,30,1.965284,0.15,4.0,auto
318,162,186,arterial,1,1.0,1,1000.0,30,2.026902,0.15,4.0,auto
319,163,164,arterial,1,1.0,1,1000.0,30,2.01557,0.15,4.0,auto
320,163,187,arterial,1,1.0,1,1000.0,30,1.994626,0.15,4.0,auto
321,164,165,arterial,1,1.0,1,1000.0,30,1.982909,0.15,4.0,auto
322,164,188,arterial,1,1.0,1,1000.0,30,2.022458,0.15,4.0,auto
323,165,166,arterial,1,1.0,1,1000.0,30,2.032854,0.15,4.0,auto
324,165,189,arterial,1,1.0,1,1000.0,30,1.971415,0.15,4.0,auto
325,166,167,arterial,1,1.0,1,1000.0,30,1.998273,0.15,4.0,auto
326,166,190,arterial,1,1.0,1,1000.0,30,2.003928,0.15,4.0,auto
327,167,168,arterial,1,1.0,1,1000.0,30,1.999815,0.15,4.0,auto
328,167,191,arterial,1,1.0,1,1000.0,30,1.986459,0.15,4.0,auto
329,168,192,arterial,1,1.0,1,1000.0,30,2.006868,0.15,4.0,auto
330,169,170,arterial,1,1.0,1,1000.0,30,2.024946,0.15,4.0,auto
331,169,193,arterial,1,1.0,1,1000.0,30,1.965474,0.15,4.0,auto
332,170,171,arterial,1,1.0,1,1000.0,30,1.978402,0.15,4.0,auto
333,170,194,arterial,1,1.0,1,1000.0,30,2.025567,0.15,4.0,auto
334,171,172,arterial,1,1.0,1,1000.0,30,2.02334,0.15,4.0,auto
335,171,195,arterial,1,1.0,1,1000.0,30,2.013088,0.15,4.0,auto
336,172,173,arterial,1,1.0,1,1000.0,30,1.962044,0.15,4.0,auto
337,172,196,arterial,1,1.0,1,1000.0,30,2.017808,0.15,4.0,auto
338,173,174,arterial,1,1.0,1,1000.0,30,2.038295,0.15,4.0,auto
